"protein","logFC","pvalue","adj.pvalue","contrast","organism","label","TlogFC"
"sp.Q6UWE0.LRSM1_HUMAN.1","sp|Q6UWE0|LRSM1_HUMAN","0.0148531095883229","0.879532324621733","0.965215930095782","conditionD-conditionB","HUMAN","0","0"
"sp.Q92572.AP3S1_HUMAN.1","sp|Q92572|AP3S1_HUMAN","-0.0180499660331623","0.879561363289011","0.965215930095782","conditionD-conditionB","HUMAN","0","0"
"sp.O14975.S27A2_HUMAN.2","sp|O14975|S27A2_HUMAN","0.00540477386237725","0.879568240868103","0.971897748434061","conditionD-conditionC","HUMAN","0","0"
"sp.O75449.KTNA1_HUMAN.1","sp|O75449|KTNA1_HUMAN","-0.0273653039532871","0.879576646798105","0.965215930095782","conditionD-conditionB","HUMAN","0","0"
"sp.Q13838.DX39B_HUMAN","sp|Q13838|DX39B_HUMAN","-0.00515641600964756","0.87961179886902","0.971370489581569","conditionC-conditionB","HUMAN","0","0"
"sp.P10321.HLAC_HUMAN.1","sp|P10321|HLAC_HUMAN","0.0134749801089864","0.879776096591777","0.965215930095782","conditionD-conditionB","HUMAN","0","0"
"sp.O00507.USP9Y_HUMAN.1","sp|O00507|USP9Y_HUMAN","0.0085411212747033","0.879791380100871","0.965215930095782","conditionD-conditionB","HUMAN","0","0"
"sp.Q9HA64.KT3K_HUMAN.2","sp|Q9HA64|KT3K_HUMAN","-0.0108418926362699","0.879798257679963","0.971897748434061","conditionD-conditionC","HUMAN","0","0"
"sp.Q16539.MK14_HUMAN.2","sp|Q16539|MK14_HUMAN","0.0113824451682589","0.879899893015436","0.971897748434061","conditionD-conditionC","HUMAN","0","0"
"sp.P19793.RXRA_HUMAN.sp.P28702.RXRB_HUMAN.sp.P48443.RXRG_HUMAN","sp|P19793|RXRA_HUMAN;sp|P28702|RXRB_HUMAN;sp|P48443|RXRG_HUMAN","-0.0285019745773631","0.880208619899129","0.971394719025051","conditionC-conditionB","HUMAN","0","0"
"sp.O00483.NDUA4_HUMAN","sp|O00483|NDUA4_HUMAN","0.00662025615125295","0.880239186917316","0.971394719025051","conditionC-conditionB","HUMAN","0","0"
"sp.Q3SXM5.HSDL1_HUMAN.2","sp|Q3SXM5|HSDL1_HUMAN","0.014737590057015","0.880240715268226","0.971897748434061","conditionD-conditionC","HUMAN","0","0"
"sp.Q9UKT5.FBX4_HUMAN.1","sp|Q9UKT5|FBX4_HUMAN","0.0341772222271715","0.880278159865505","0.96607892527288","conditionD-conditionB","HUMAN","0","0"
"sp.Q7L5Y1.ENOF1_HUMAN","sp|Q7L5Y1|ENOF1_HUMAN","0.0146218996726244","0.880281216567324","0.971394719025051","conditionC-conditionB","HUMAN","0","0"
"sp.Q13813.SPTN1_HUMAN","sp|Q13813|SPTN1_HUMAN","0.00645647781193048","0.880327067094605","0.971394719025051","conditionC-conditionB","HUMAN","0","0"
"sp.Q8IY67.RAVR1_HUMAN.2","sp|Q8IY67|RAVR1_HUMAN","-0.00604697591788472","0.880493657343726","0.971897748434061","conditionD-conditionC","HUMAN","0","0"
"sp.Q9UMY1.NOL7_HUMAN.2","sp|Q9UMY1|NOL7_HUMAN","-0.0152860523528506","0.880553263029191","0.971897748434061","conditionD-conditionC","HUMAN","0","0"
"sp.Q8N4P3.MESH1_HUMAN.2","sp|Q8N4P3|MESH1_HUMAN","-0.0611549108800693","0.880660247592847","0.971897748434061","conditionD-conditionC","HUMAN","0","0"
"sp.P06730.IF4E_HUMAN","sp|P06730|IF4E_HUMAN","-0.00815552890397164","0.880674002751032","0.971394719025051","conditionC-conditionB","HUMAN","0","0"
"sp.Q86VS8.HOOK3_HUMAN.1","sp|Q86VS8|HOOK3_HUMAN","0.00715227774212401","0.880702277242855","0.96607892527288","conditionD-conditionB","HUMAN","0","0"
"sp.Q9Y624.JAM1_HUMAN.1","sp|Q9Y624|JAM1_HUMAN","0.0125143068798312","0.8807504202965","0.96607892527288","conditionD-conditionB","HUMAN","0","0"
"sp.Q8IWA0.WDR75_HUMAN.1","sp|Q8IWA0|WDR75_HUMAN","0.0123314369237555","0.880865046614703","0.96607892527288","conditionD-conditionB","HUMAN","0","0"
"sp.Q8NI08.NCOA7_HUMAN","sp|Q8NI08|NCOA7_HUMAN","-0.0189334790709674","0.880865810790157","0.971738026738873","conditionC-conditionB","HUMAN","0","0"
"sp.P60468.SC61B_HUMAN.2","sp|P60468|SC61B_HUMAN","-0.00928609265488056","0.880917010545621","0.971897748434061","conditionD-conditionC","HUMAN","0","0"
"sp.P12630.BAR1_YEAST.2","sp|P12630|BAR1_YEAST","-0.0267987443359896","0.881101941005655","0.971897748434061","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.P46937.YAP1_HUMAN","sp|P46937|YAP1_HUMAN","0.0250279079485942","0.88113709307657","0.972250423011844","conditionC-conditionB","HUMAN","0","0"
"sp.Q9UK59.DBR1_HUMAN.2","sp|Q9UK59|DBR1_HUMAN","-0.016741798021334","0.88119746293749","0.971897748434061","conditionD-conditionC","HUMAN","0","0"
"sp.Q9UHD9.UBQL2_HUMAN.2","sp|Q9UHD9|UBQL2_HUMAN","0.0255785160765267","0.881335014519334","0.971897748434061","conditionD-conditionC","HUMAN","0","0"
"sp.Q15910.EZH2_HUMAN","sp|Q15910|EZH2_HUMAN","0.0327307138308432","0.881508482347547","0.972424293689731","conditionC-conditionB","HUMAN","0","0"
"sp.Q92581.SL9A6_HUMAN.1","sp|Q92581|SL9A6_HUMAN","-0.0194520547621764","0.88151230322482","0.9670920080591","conditionD-conditionB","HUMAN","0","0"
"sp.Q96GX2.A7L3B_HUMAN.1","sp|Q96GX2|A7L3B_HUMAN","0.0222378207206706","0.881814152529421","0.967097532314924","conditionD-conditionB","HUMAN","0","0"
"sp.O95985.TOP3B_HUMAN.2","sp|O95985|TOP3B_HUMAN","-0.0366776717897341","0.881876814916705","0.97241029113067","conditionD-conditionC","HUMAN","0","0"
"sp.Q9Y3E0.GOT1B_HUMAN","sp|Q9Y3E0|GOT1B_HUMAN","0.0206926058064312","0.881888277548525","0.972598105548038","conditionC-conditionB","HUMAN","0","0"
"sp.P22626.ROA2_HUMAN.2","sp|P22626|ROA2_HUMAN","0.0103603067764908","0.882012073972184","0.972414960230157","conditionD-conditionC","HUMAN","0","0"
"sp.Q9UQN3.CHM2B_HUMAN","sp|Q9UQN3|CHM2B_HUMAN","0.0504016801944642","0.882146568852208","0.972602739726027","conditionC-conditionB","HUMAN","0","0"
"sp.P43307.SSRA_HUMAN","sp|P43307|SSRA_HUMAN","-0.00625034812321168","0.882315451627694","0.972616632860041","conditionC-conditionB","HUMAN","0","0"
"sp.Q8NB25.F184A_HUMAN.1","sp|Q8NB25|F184A_HUMAN","-0.115321427419245","0.882328442610423","0.967119610803556","conditionD-conditionB","HUMAN","0","0"
"sp.Q9P2R3.ANFY1_HUMAN.1","sp|Q9P2R3|ANFY1_HUMAN","0.0157543735010588","0.88237200061134","0.967119610803556","conditionD-conditionB","HUMAN","0","0"
"sp.P29034.S10A2_HUMAN.2","sp|P29034|S10A2_HUMAN","-0.0164972820677551","0.882399510927709","0.972950126796281","conditionD-conditionC","HUMAN","0","0"
"sp.Q9UK99.FBX3_HUMAN","sp|Q9UK99|FBX3_HUMAN","-0.0158914317772956","0.882478985174996","0.972616632860041","conditionC-conditionB","HUMAN","0","0"
"sp.Q9P287.BCCIP_HUMAN.1","sp|Q9P287|BCCIP_HUMAN","0.00761642536541096","0.88250725966682","0.967119610803556","conditionD-conditionB","HUMAN","0","0"
"sp.P58546.MTPN_HUMAN.1","sp|P58546|MTPN_HUMAN","-0.0134652151669226","0.882538590860462","0.967119610803556","conditionD-conditionB","HUMAN","0","0"
"sp.Q13206.DDX10_HUMAN","sp|Q13206|DDX10_HUMAN","-0.0137149630042739","0.882585969738652","0.972616632860041","conditionC-conditionB","HUMAN","0","0"
"sp.Q9HC35.EMAL4_HUMAN.1","sp|Q9HC35|EMAL4_HUMAN","-0.00857079996342414","0.882808344795965","0.967125125796713","conditionD-conditionB","HUMAN","0","0"
"sp.O75915.PRAF3_HUMAN.2","sp|O75915|PRAF3_HUMAN","0.0169906896384848","0.882824392480513","0.972950126796281","conditionD-conditionC","HUMAN","0","0"
"sp.Q15910.EZH2_HUMAN.2","sp|Q15910|EZH2_HUMAN","-0.0333665314277676","0.882898517499618","0.972950126796281","conditionD-conditionC","HUMAN","0","0"
"sp.O95159.ZFPL1_HUMAN.1","sp|O95159|ZFPL1_HUMAN","-0.013180232525114","0.882930612868715","0.967130638940131","conditionD-conditionB","HUMAN","0","0"
"sp.Q9HD47.MOG1_HUMAN.2","sp|Q9HD47|MOG1_HUMAN","0.0206706288882348","0.883134647715115","0.972950126796281","conditionD-conditionC","HUMAN","0","0"
"sp.Q13641.TPBG_HUMAN.2","sp|Q13641|TPBG_HUMAN","0.0302422842324628","0.883164450557848","0.972950126796281","conditionD-conditionC","HUMAN","0","0"
"sp.Q96JB5.CK5P3_HUMAN.1","sp|Q96JB5|CK5P3_HUMAN","-0.0114505070077087","0.883214886137857","0.967320261437909","conditionD-conditionB","HUMAN","0","0"
"sp.Q6UW63.PLGT2_HUMAN","sp|Q6UW63|PLGT2_HUMAN","0.0128308268301218","0.88324468898059","0.972963839134843","conditionC-conditionB","HUMAN","0","0"
"sp.P46965.SPC1_YEAST.2","sp|P46965|SPC1_YEAST","-0.0231173597718364","0.88325615161241","0.972950126796281","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.P25325.THTM_HUMAN","sp|P25325|THTM_HUMAN","-0.00691442535257991","0.883259972489684","0.972963839134843","conditionC-conditionB","HUMAN","0","0"
"sp.P40616.ARL1_HUMAN.1","sp|P40616|ARL1_HUMAN","0.0168968855799836","0.883272963472413","0.967320261437909","conditionD-conditionB","HUMAN","0","0"
"sp.Q8IZH2.XRN1_HUMAN.1","sp|Q8IZH2|XRN1_HUMAN","-0.0241119546986592","0.883351673544246","0.967320261437909","conditionD-conditionB","HUMAN","0","0"
"sp.Q32P44.EMAL3_HUMAN.1","sp|Q32P44|EMAL3_HUMAN","0.0129874247656581","0.883385297264252","0.967320261437909","conditionD-conditionB","HUMAN","0","0"
"sp.P18669.PGAM1_HUMAN.2","sp|P18669|PGAM1_HUMAN","0.00759595620998432","0.883502980284273","0.972995780590717","conditionD-conditionC","HUMAN","0","0"
"sp.Q9Y5B9.SP16H_HUMAN.2","sp|Q9Y5B9|SP16H_HUMAN","0.00634727672250435","0.883627540883387","0.972995780590717","conditionD-conditionC","HUMAN","0","0"
"sp.Q5JTH9.RRP12_HUMAN.2","sp|Q5JTH9|RRP12_HUMAN","-0.0136660365773267","0.883658107901574","0.972995780590717","conditionD-conditionC","HUMAN","0","0"
"sp.Q9NP77.SSU72_HUMAN.1","sp|Q9NP77|SSU72_HUMAN","0.0252502304588322","0.883670334708849","0.967493297587131","conditionD-conditionB","HUMAN","0","0"
"sp.Q9HAV0.GBB4_HUMAN.1","sp|Q9HAV0|GBB4_HUMAN","-0.0164371300265778","0.883730704569769","0.967498743508125","conditionD-conditionB","HUMAN","0","0"
"sp.Q99470.SDF2_HUMAN","sp|Q99470|SDF2_HUMAN","-0.0165883728945317","0.883811707167966","0.973310810810811","conditionC-conditionB","HUMAN","0","0"
"sp.P29084.T2EB_HUMAN","sp|P29084|T2EB_HUMAN","-0.0130136647866514","0.883842274186153","0.973310810810811","conditionC-conditionB","HUMAN","0","0"
"sp.P50107.LGUL_YEAST.2","sp|P50107|LGUL_YEAST","0.0284836477802628","0.883856793519792","0.972995780590717","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.Q9H5V8.CDCP1_HUMAN","sp|Q9H5V8|CDCP1_HUMAN","0.0126130931912041","0.883998930154363","0.973484208748522","conditionC-conditionB","HUMAN","0","0"
"sp.P56628.RL22B_YEAST.2","sp|P56628|RL22B_YEAST","-0.0304268036591333","0.884041723979826","0.972995780590717","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.P82930.RT34_HUMAN.1","sp|P82930|RT34_HUMAN","-0.013289876593813","0.884170869631667","0.967671691792295","conditionD-conditionB","HUMAN","0","0"
"sp.Q14766.LTBP1_HUMAN.2","sp|Q14766|LTBP1_HUMAN","0.0421771460131408","0.88435732844261","0.972995780590717","conditionD-conditionC","HUMAN","0","0"
"sp.Q13123.RED_HUMAN.2","sp|Q13123|RED_HUMAN","0.00979082017244615","0.884464313006266","0.972995780590717","conditionD-conditionC","HUMAN","0","0"
"sp.Q13049.TRI32_HUMAN.2","sp|Q13049|TRI32_HUMAN","-0.0232690874450112","0.884650771817209","0.972995780590717","conditionD-conditionC","HUMAN","0","0"
"sp.P40222.TXLNA_HUMAN.2","sp|P40222|TXLNA_HUMAN","-0.0107485669667717","0.884697386519945","0.972995780590717","conditionD-conditionC","HUMAN","0","0"
"sp.Q14651.PLSI_HUMAN.2","sp|Q14651|PLSI_HUMAN","0.012656610648861","0.884712670029039","0.972995780590717","conditionD-conditionC","HUMAN","0","0"
"sp.Q16850.CP51A_HUMAN.1","sp|Q16850|CP51A_HUMAN","-0.0112255452210537","0.88483035304906","0.968022769127742","conditionD-conditionB","HUMAN","0","0"
"sp.Q96C01.F136A_HUMAN","sp|Q96C01|F136A_HUMAN","0.00838039523227785","0.884853278312701","0.974332995609591","conditionC-conditionB","HUMAN","0","0"
"sp.Q9H0W9.CK054_HUMAN","sp|Q9H0W9|CK054_HUMAN","0.0143972387332134","0.88515665596821","0.974506162417694","conditionC-conditionB","HUMAN","0","0"
"sp.Q6NSJ5.LRC8E_HUMAN.1","sp|Q6NSJ5|LRC8E_HUMAN","0.0198668373710529","0.885178052880941","0.968022769127742","conditionD-conditionB","HUMAN","0","0"
"sp.O75190.DNJB6_HUMAN.1","sp|O75190|DNJB6_HUMAN","-0.0339825206340878","0.885283509093688","0.968022769127742","conditionD-conditionB","HUMAN","0","0"
"sp.Q13356.PPIL2_HUMAN.2","sp|Q13356|PPIL2_HUMAN","0.0701367013398739","0.885511997554638","0.974181572730341","conditionD-conditionC","HUMAN","0","0"
"sp.Q12860.CNTN1_HUMAN","sp|Q12860|CNTN1_HUMAN","-0.027268985967952","0.885597585205563","0.974683544303797","conditionC-conditionB","HUMAN","0","0"
"sp.Q9NR50.EI2BG_HUMAN","sp|Q9NR50|EI2BG_HUMAN","-0.00646645285505087","0.885674766926486","0.974683544303797","conditionC-conditionB","HUMAN","0","0"
"sp.O60870.KIN17_HUMAN.2","sp|O60870|KIN17_HUMAN","-0.0358286488323305","0.885689286260125","0.974536256323777","conditionD-conditionC","HUMAN","0","0"
"sp.Q9NPI6.DCP1A_HUMAN.1","sp|Q9NPI6|DCP1A_HUMAN","-0.0223742306566628","0.885843649701972","0.968038821954485","conditionD-conditionB","HUMAN","0","0"
"sp.Q9BXW7.HDHD5_HUMAN.2","sp|Q9BXW7|HDHD5_HUMAN","0.0188793717871576","0.88587116001834","0.974536256323777","conditionD-conditionC","HUMAN","0","0"
"sp.P05556.ITB1_HUMAN.2","sp|P05556|ITB1_HUMAN","0.00634198066894065","0.88593305823017","0.974536256323777","conditionD-conditionC","HUMAN","0","0"
"sp.P38809.YHP7_YEAST","sp|P38809|YHP7_YEAST","-0.0431786787149377","0.885978144581996","0.974856564292946","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.O75190.DNJB6_HUMAN.2","sp|O75190|DNJB6_HUMAN","0.0346434057589953","0.886056854653829","0.974536256323777","conditionD-conditionC","HUMAN","0","0"
"sp.Q9NVH1.DJC11_HUMAN.1","sp|Q9NVH1|DJC11_HUMAN","0.0139757256110649","0.886184471954761","0.968038821954485","conditionD-conditionB","HUMAN","0","0"
"sp.P51159.RB27A_HUMAN.2","sp|P51159|RB27A_HUMAN","0.00901100474545302","0.886218095674767","0.974726200505476","conditionD-conditionC","HUMAN","0","0"
"sp.Q12824.SNF5_HUMAN.1","sp|Q12824|SNF5_HUMAN","0.0144053781607134","0.886250191043864","0.968038821954485","conditionD-conditionB","HUMAN","0","0"
"sp.Q9ULC4.MCTS1_HUMAN.2","sp|Q9ULC4|MCTS1_HUMAN","0.0114520784534093","0.886430536451169","0.974726200505476","conditionD-conditionC","HUMAN","0","0"
"sp.Q70E73.RAPH1_HUMAN","sp|Q70E73|RAPH1_HUMAN","-0.0172644694507795","0.88650236894391","0.975088368961454","conditionC-conditionB","HUMAN","0","0"
"sp.Q9NVN8.GNL3L_HUMAN","sp|Q9NVN8|GNL3L_HUMAN","-0.0146746645392373","0.886548219471191","0.975088368961454","conditionC-conditionB","HUMAN","0","0"
"sp.P78386.KRT85_HUMAN.2","sp|P78386|KRT85_HUMAN","0.00542591599669606","0.886566559682103","0.974726200505476","conditionD-conditionC","HUMAN","0","0"
"sp.Q9UDY2.ZO2_HUMAN.2","sp|Q9UDY2|ZO2_HUMAN","-0.0149120090375554","0.886581843191197","0.974726200505476","conditionD-conditionC","HUMAN","0","0"
"sp.P09417.DHPR_HUMAN","sp|P09417|DHPR_HUMAN","-0.0124856845552941","0.886611646033929","0.975088368961454","conditionC-conditionB","HUMAN","0","0"
"sp.Q9NUU7.DD19A_HUMAN","sp|Q9NUU7|DD19A_HUMAN","0.00477014998738845","0.886645269753936","0.975088368961454","conditionC-conditionB","HUMAN","0","0"
"sp.Q6L8Q7.PDE12_HUMAN","sp|Q6L8Q7|PDE12_HUMAN","-0.00597368095250239","0.886660553263029","0.975088368961454","conditionC-conditionB","HUMAN","0","0"
"sp.Q99873.ANM1_HUMAN.2","sp|Q99873|ANM1_HUMAN","0.00586942492375897","0.886662845789393","0.974726200505476","conditionD-conditionC","HUMAN","0","0"
"sp.Q14331.FRG1_HUMAN","sp|Q14331|FRG1_HUMAN","-0.0144203752482266","0.886723215650313","0.975088368961454","conditionC-conditionB","HUMAN","0","0"
"sp.P20839.IMDH1_HUMAN.1","sp|P20839|IMDH1_HUMAN","0.00990142525621884","0.886769830353049","0.96817197133811","conditionD-conditionB","HUMAN","0","0"
"sp.Q9BWU0.NADAP_HUMAN.1","sp|Q9BWU0|NADAP_HUMAN","-0.024196501049504","0.886879871618524","0.96817197133811","conditionD-conditionB","HUMAN","0","0"
"sp.Q9HCU5.PREB_HUMAN","sp|Q9HCU5|PREB_HUMAN","0.00757624364233145","0.886890570074889","0.975088368961454","conditionC-conditionB","HUMAN","0","0"
"sp.P17844.DDX5_HUMAN.2","sp|P17844|DDX5_HUMAN","0.00567392985246684","0.887035763411279","0.974898921832884","conditionD-conditionC","HUMAN","0","0"
"sp.Q96BR5.COA7_HUMAN","sp|Q96BR5|COA7_HUMAN","-0.0141774923028208","0.887181720923124","0.975088368961454","conditionC-conditionB","HUMAN","0","0"
"sp.Q5VTL8.PR38B_HUMAN.2","sp|Q5VTL8|PR38B_HUMAN","-0.0135359332696332","0.887344490294972","0.975100942126514","conditionD-conditionC","HUMAN","0","0"
"sp.P40070.LSM4_YEAST.2","sp|P40070|LSM4_YEAST","0.0240186311337016","0.887449182332263","0.975100942126514","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.P49419.AL7A1_HUMAN","sp|P49419|AL7A1_HUMAN","0.00764510903555404","0.887470579244995","0.975088368961454","conditionC-conditionB","HUMAN","0","0"
"sp.Q14254.FLOT2_HUMAN.1","sp|Q14254|FLOT2_HUMAN","0.00626708239416018","0.887568393703194","0.96817197133811","conditionD-conditionB","HUMAN","0","0"
"sp.Q96C90.PP14B_HUMAN.2","sp|Q96C90|PP14B_HUMAN","0.0128679443261284","0.887602781598655","0.975100942126514","conditionD-conditionC","HUMAN","0","0"
"sp.Q9NQC3.RTN4_HUMAN.1","sp|Q9NQC3|RTN4_HUMAN","-0.0167064052722061","0.887634112792297","0.96817197133811","conditionD-conditionB","HUMAN","0","0"
"sp.Q8N5I4.DHRSX_HUMAN.1","sp|Q8N5I4|DHRSX_HUMAN","-0.0277276956154626","0.88771282286413","0.96817197133811","conditionD-conditionB","HUMAN","0","0"
"sp.Q9H7D7.WDR26_HUMAN","sp|Q9H7D7|WDR26_HUMAN","0.0227944797146264","0.887742625706862","0.975088368961454","conditionC-conditionB","HUMAN","0","0"
"sp.Q9UM54.MYO6_HUMAN.2","sp|Q9UM54|MYO6_HUMAN","0.00943072493119246","0.887775485251414","0.975100942126514","conditionD-conditionC","HUMAN","0","0"
"sp.Q9BXF6.RFIP5_HUMAN.2","sp|Q9BXF6|RFIP5_HUMAN","0.0135660805023559","0.887819043252331","0.975100942126514","conditionD-conditionC","HUMAN","0","0"
"sp.P78316.NOP14_HUMAN.1","sp|P78316|NOP14_HUMAN","0.00792723158999564","0.887819807427785","0.96817197133811","conditionD-conditionB","HUMAN","0","0"
"sp.P60660.MYL6_HUMAN.2","sp|P60660|MYL6_HUMAN","-0.0110243078741217","0.88788246981507","0.975100942126514","conditionD-conditionC","HUMAN","0","0"
"sp.Q8WWQ0.PHIP_HUMAN","sp|Q8WWQ0|PHIP_HUMAN","0.00916119132130611","0.887917621885985","0.975088368961454","conditionC-conditionB","HUMAN","0","0"
"sp.Q969N2.PIGT_HUMAN.1","sp|Q969N2|PIGT_HUMAN","-0.00822236966915924","0.887943603851444","0.96817197133811","conditionD-conditionB","HUMAN","0","0"
"sp.Q92797.SYMPK_HUMAN","sp|Q92797|SYMPK_HUMAN","-0.0101936802547034","0.887960415711447","0.975088368961454","conditionC-conditionB","HUMAN","0","0"
"sp.Q9UH65.SWP70_HUMAN.1","sp|Q9UH65|SWP70_HUMAN","0.0105713884073158","0.887974935045086","0.96817197133811","conditionD-conditionB","HUMAN","0","0"
"sp.P35754.GLRX1_HUMAN","sp|P35754|GLRX1_HUMAN","0.0126920097620626","0.887975699220541","0.975088368961454","conditionC-conditionB","HUMAN","0","0"
"sp.Q96G23.CERS2_HUMAN","sp|Q96G23|CERS2_HUMAN","-0.0233144211834233","0.888005502063274","0.975088368961454","conditionC-conditionB","HUMAN","0","0"
"sp.Q96QD5.DEPD7_HUMAN.1","sp|Q96QD5|DEPD7_HUMAN","0.0132211450756508","0.888024606449641","0.96817197133811","conditionD-conditionB","HUMAN","0","0"
"sp.P10619.PPGB_HUMAN.1","sp|P10619|PPGB_HUMAN","0.0174156082924117","0.888039889958735","0.96817197133811","conditionD-conditionB","HUMAN","0","0"
"sp.Q9UI09.NDUAC_HUMAN.2","sp|Q9UI09|NDUAC_HUMAN","-0.0114225801537131","0.888051352590555","0.975100942126514","conditionD-conditionC","HUMAN","0","0"
"sp.Q5K651.SAMD9_HUMAN.2","sp|Q5K651|SAMD9_HUMAN","0.0107105112692398","0.888094910591472","0.975100942126514","conditionD-conditionC","HUMAN","0","0"
"sp.Q9Y6G5.COMDA_HUMAN","sp|Q9Y6G5|COMDA_HUMAN","-0.0235701524302758","0.88812242090784","0.975088368961454","conditionC-conditionB","HUMAN","0","0"
"sp.Q01085.TIAR_HUMAN.1","sp|Q01085|TIAR_HUMAN","0.0126892725603067","0.888152223750573","0.96817197133811","conditionD-conditionB","HUMAN","0","0"
"sp.P25655.NOT1_YEAST","sp|P25655|NOT1_YEAST","-0.0381170827056003","0.888484640073361","0.975109317188026","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.Q96BI1.S22AI_HUMAN.2","sp|Q96BI1|S22AI_HUMAN","0.0264167186740352","0.888677212287941","0.975609756097561","conditionD-conditionC","HUMAN","0","0"
"sp.P34160.NCBP1_YEAST.1","sp|P34160|NCBP1_YEAST","0.0452609866718312","0.888728412043405","0.96817197133811","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.Q14980.NUMA1_HUMAN.1","sp|Q14980|NUMA1_HUMAN","-0.00832159029348034","0.888869784502522","0.96817197133811","conditionD-conditionB","HUMAN","0","0"
"sp.P61086.UBE2K_HUMAN","sp|P61086|UBE2K_HUMAN","0.00881784870812297","0.888882011309797","0.975109317188026","conditionC-conditionB","HUMAN","0","0"
"sp.Q15819.UB2V2_HUMAN","sp|Q15819|UB2V2_HUMAN","-0.00846582673811902","0.88889729481889","0.975109317188026","conditionC-conditionB","HUMAN","0","0"
"sp.O95071.UBR5_HUMAN.1","sp|O95071|UBR5_HUMAN","0.0121397172188136","0.888903408222528","0.96817197133811","conditionD-conditionB","HUMAN","0","0"
"sp.P22102.PUR2_HUMAN","sp|P22102|PUR2_HUMAN","0.00696261684742083","0.889134189209843","0.975109317188026","conditionC-conditionB","HUMAN","0","0"
"sp.P38754.RL14B_YEAST","sp|P38754|RL14B_YEAST","0.0150476162433719","0.889149472718936","0.975109317188026","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.Q96E39.RMXL1_HUMAN.1","sp|Q96E39|RMXL1_HUMAN","0.0181116116013529","0.889232767843497","0.96817197133811","conditionD-conditionB","HUMAN","0","0"
"sp.Q8N0U8.VKORL_HUMAN","sp|Q8N0U8|VKORL_HUMAN","-0.014097027453321","0.889274797493504","0.975113502606356","conditionC-conditionB","HUMAN","0","0"
"sp.P30566.PUR8_HUMAN.1","sp|P30566|PUR8_HUMAN","0.00798800101551933","0.889387131285343","0.96817197133811","conditionD-conditionB","HUMAN","0","0"
"sp.Q96G25.MED8_HUMAN.1","sp|Q96G25|MED8_HUMAN","-0.025912410994259","0.889436038514443","0.96817197133811","conditionD-conditionB","HUMAN","0","0"
"sp.Q7Z6G8.ANS1B_HUMAN.1","sp|Q7Z6G8|ANS1B_HUMAN","-0.0426011041332917","0.889497936726272","0.96817197133811","conditionD-conditionB","HUMAN","0","0"
"sp.O43426.SYNJ1_HUMAN.2","sp|O43426|SYNJ1_HUMAN","-0.0260762085753923","0.889514748586275","0.975950218634376","conditionD-conditionC","HUMAN","0","0"
"sp.P55010.IF5_HUMAN.1","sp|P55010|IF5_HUMAN","-0.0139257453947863","0.889544551429008","0.96817197133811","conditionD-conditionB","HUMAN","0","0"
"sp.Q9UBQ7.GRHPR_HUMAN","sp|Q9UBQ7|GRHPR_HUMAN","0.00611085838483838","0.889555249885374","0.97546218487395","conditionC-conditionB","HUMAN","0","0"
"sp.P46013.KI67_HUMAN","sp|P46013|KI67_HUMAN","-0.00789395730579123","0.889669112028122","0.97546218487395","conditionC-conditionB","HUMAN","0","0"
"sp.Q13332.PTPRS_HUMAN.2","sp|Q13332|PTPRS_HUMAN","0.0297647039336359","0.889714962555403","0.975970425138632","conditionD-conditionC","HUMAN","0","0"
"sp.Q14498.RBM39_HUMAN","sp|Q14498|RBM39_HUMAN","0.00692485496716344","0.889731774415406","0.97546218487395","conditionC-conditionB","HUMAN","0","0"
"sp.P52735.VAV2_HUMAN.2","sp|P52735|VAV2_HUMAN","-0.009452518643009","0.889901421366346","0.975970425138632","conditionD-conditionC","HUMAN","0","0"
"sp.Q2TAY7.SMU1_HUMAN.2","sp|Q2TAY7|SMU1_HUMAN","-0.0102706669013521","0.889916704875439","0.975970425138632","conditionD-conditionC","HUMAN","0","0"
"sp.O00232.PSD12_HUMAN.2","sp|O00232|PSD12_HUMAN","0.0083542258346494","0.889993122420908","0.975970425138632","conditionD-conditionC","HUMAN","0","0"
"sp.Q70E73.RAPH1_HUMAN.2","sp|Q70E73|RAPH1_HUMAN","0.0207124894475363","0.890023689439095","0.975970425138632","conditionD-conditionC","HUMAN","0","0"
"sp.Q460N5.PAR14_HUMAN.2","sp|Q460N5|PAR14_HUMAN","0.0252309504964909","0.890113097967293","0.975974462365591","conditionD-conditionC","HUMAN","0","0"
"sp.Q969M7.UBE2F_HUMAN.1","sp|Q969M7|UBE2F_HUMAN","0.0257480909672099","0.890223903408223","0.96817197133811","conditionD-conditionB","HUMAN","0","0"
"sp.Q8WXH0.SYNE2_HUMAN","sp|Q8WXH0|SYNE2_HUMAN","-0.0174021465183358","0.890308726883692","0.976310483870968","conditionC-conditionB","HUMAN","0","0"
