DEA,expression_type,MVI,Normalization,label
ttest,dlfq,min,quantiles.robust,0.0
ttest,top0,zero,div.mean,0.0
ROTS,top3,MinDet,quantiles.robust,0.0
ttest,top0,nbavg,quantiles.robust,0.0
plgem,count,Impseq,quantiles,0.0
ROTS,LFQ,nbavg,max,0.0
ANOVA,LFQ,zero,Rlr,0.0
beta_binomial,count,Impseqrob,Rlr,0.0
plgem,count,knn,lossf,0.0
beta_binomial,count,Impseqrob,No_norm,0.0
beta_binomial,count,MinDet,quantiles,0.0
ANOVA,LFQ,MinProb,quantiles.robust,0.0
ttest,LFQ,min,quantiles.robust,0.0
beta_binomial,count,min,quantiles,0.0
edgeR,count,mice,MBQN,0.0
beta_binomial,count,QRILC,center.median,0.0
proDA,dlfq,missForest,quantiles.robust,0.0
proDA,dlfq,mice,quantiles.robust,0.0
ANOVA,LFQ,MLE,center.median,0.0
beta_binomial,count,MinDet,center.median,0.0
DEqMS,dlfq,GMS,lossf,0.0
limma,dlfq,SeqKNN,quantiles.robust,0.0
plgem,count,bpca,sum,0.0
ROTS,dlfq,min,div.mean,0.0
beta_binomial,count,min,center.median,0.0
SAM,top3,min,MBQN,0.0
ttest,LFQ,zero,sum,0.0
ttest,top3,missForest,quantiles.robust,0.0
beta_binomial,count,zero,center.median,0.0
ttest,LFQ,zero,max,0.0
proDA,dlfq,knn,quantiles.robust,0.0
DEqMS,top0,QRILC,quantiles.robust,0.0
plgem,count,missForest,No_norm,0.0
edgeR,count,bpca,quantiles,0.0
beta_binomial,count,SeqKNN,Rlr,0.0
ROTS,top3,GMS,center.mean,0.0
limma,top0,GMS,Rlr,0.0
edgeR,count,MinDet,MBQN,0.0
ROTS,LFQ,GMS,lossf,0.0
SAM,top0,zero,center.mean,0.0
ANOVA,LFQ,zero,lossf,0.0
SAM,dlfq,MinProb,quantiles.robust,0.0
ttest,top3,nbavg,quantiles.robust,0.0
DEqMS,dlfq,GMS,Rlr,0.0
ANOVA,LFQ,zero,quantiles,0.0
ROTS,top0,min,vsn,0.0
limma,top0,QRILC,quantiles.robust,0.0
beta_binomial,count,MinProb,quantiles,0.0
plgem,count,Impseqrob,No_norm,0.0
limma,top3,GMS,lossf,0.0
beta_binomial,count,missForest,lossf,0.0
beta_binomial,count,mice,lossf,0.0
beta_binomial,count,mice,quantiles,0.0
ROTS,top0,MLE,vsn,0.0
limma,top0,GMS,lossf,0.0
DEP,dlfq,GMS,Rlr,0.0
plgem,count,SeqKNN,div.median,0.0
limma,top3,GMS,center.median,0.0
beta_binomial,count,Impseq,TIC,0.0
ROTS,LFQ,GMS,Rlr,0.0
ANOVA,LFQ,No_MVI,TIC,0.0
plgem,count,knn,div.median,0.0
beta_binomial,count,SeqKNN,TIC,0.0
beta_binomial,count,knn,MBQN,0.0
ttest,top3,knn,quantiles.robust,0.0
beta_binomial,count,bpca,TIC,0.0
limma,top3,GMS,Rlr,0.0
ANOVA,top0,No_MVI,quantiles.robust,0.0
DEP,dlfq,GMS,lossf,0.0
plgem,count,QRILC,max,0.0
plgem,count,missForest,quantiles,0.0
beta_binomial,count,bpca,center.mean,0.0
beta_binomial,count,Impseq,Rlr,0.0
ROTS,top0,GMS,center.mean,0.0
SAM,dlfq,missForest,quantiles.robust,0.0
SAM,top3,zero,Rlr,0.0
ANOVA,top0,MinProb,quantiles.robust,0.0
beta_binomial,count,missForest,center.mean,0.0
beta_binomial,count,Impseq,No_norm,0.0
beta_binomial,count,Impseqrob,lossf,0.0
ROTS,dlfq,min,sum,0.0
SAM,top3,No_MVI,quantiles.robust,0.0
SAM,top0,zero,Rlr,0.0
SAM,top3,zero,lossf,0.0
limma,dlfq,MLE,quantiles.robust,0.0
plgem,count,SeqKNN,quantiles,0.0
SAM,top0,No_MVI,quantiles.robust,0.0
DEqMS,top3,QRILC,quantiles.robust,0.0
plgem,count,SeqKNN,No_norm,0.0
ROTS,top0,bpca,sum,0.0
DEqMS,dlfq,MLE,quantiles.robust,0.0
beta_binomial,count,Impseqrob,center.mean,0.0
beta_binomial,count,SeqKNN,center.mean,0.0
plgem,count,bpca,No_norm,0.0
beta_binomial,count,mice,center.mean,0.0
ROTS,top0,MinDet,quantiles.robust,0.0
beta_binomial,count,bpca,Rlr,0.0
ROTS,LFQ,MLE,sum,0.0
ttest,top3,SeqKNN,quantiles.robust,0.0
beta_binomial,count,bpca,No_norm,0.0
SAM,LFQ,Impseqrob,quantiles.robust,0.0
beta_binomial,count,nbavg,MBQN,0.0
beta_binomial,count,Impseq,center.mean,0.0
ttest,LFQ,QRILC,quantiles.robust,0.0
ROTS,dlfq,zero,quantiles.robust,0.0
beta_binomial,count,SeqKNN,No_norm,0.0
proDA,dlfq,MinProb,quantiles.robust,0.0
SAM,top0,zero,lossf,0.0
edgeR,count,MLE,quantiles,0.0
ttest,dlfq,nbavg,quantiles.robust,0.0
beta_binomial,count,No_MVI,center.mean,0.0
beta_binomial,count,Impseq,lossf,0.0
SAM,dlfq,mice,quantiles.robust,0.0
plgem,count,Impseqrob,quantiles,0.0
ROTS,top0,MinProb,quantiles.robust,0.0
ANOVA,LFQ,QRILC,quantiles.robust,0.0
beta_binomial,count,nbavg,center.mean,0.0
proDA,top0,bpca,quantiles,0.0
ROTS,dlfq,QRILC,sum,0.0
ANOVA,top3,zero,quantiles.robust,0.0
SAM,top0,zero,quantiles,0.0
beta_binomial,count,bpca,lossf,0.0
plgem,count,MinProb,max,0.0
DEP,LFQ,No_MVI,quantiles.robust,0.0
beta_binomial,count,Impseq,quantiles,0.0
beta_binomial,count,SeqKNN,lossf,0.0
ttest,LFQ,zero,quantiles.robust,0.0
beta_binomial,count,QRILC,MBQN,0.0
beta_binomial,count,zero,MBQN,0.0
ROTS,top0,GMS,No_norm,0.0
beta_binomial,count,min,MBQN,0.0
ANOVA,dlfq,zero,TIC,0.0
SAM,LFQ,min,vsn,0.0
DEqMS,dlfq,zero,sum,0.0
DEqMS,dlfq,GMS,center.median,0.0
ROTS,top3,min,quantiles.robust,0.0
SAM,LFQ,knn,No_norm,0.0
ROTS,dlfq,SeqKNN,sum,0.0
DEP,dlfq,GMS,center.median,0.0
plgem,count,missForest,sum,0.0
limma,top0,GMS,center.median,0.0
SAM,top0,zero,MBQN,0.0
limma,LFQ,GMS,Rlr,0.0
plgem,count,knn,quantiles,0.0
plgem,count,Impseq,max,0.0
edgeR,count,MLE,MBQN,0.0
ttest,top0,missForest,quantiles.robust,0.0
beta_binomial,count,missForest,quantiles,0.0
SAM,top3,zero,MBQN,0.0
SAM,LFQ,nbavg,max,0.0
ttest,top3,mice,quantiles.robust,0.0
edgeR,count,missForest,MBQN,0.0
beta_binomial,count,No_MVI,MBQN,0.0
plgem,count,bpca,quantiles,0.0
proDA,LFQ,QRILC,sum,0.0
DEqMS,top0,MLE,quantiles.robust,0.0
beta_binomial,count,MinProb,center.mean,0.0
SAM,top0,knn,quantiles.robust,0.0
beta_binomial,count,QRILC,center.mean,0.0
proDA,top0,nbavg,quantiles,0.0
beta_binomial,count,MinDet,center.mean,0.0
beta_binomial,count,bpca,quantiles,0.0
beta_binomial,count,min,center.mean,0.0
beta_binomial,count,zero,center.mean,0.0
SAM,LFQ,MLE,center.median,0.0
edgeR,count,Impseqrob,MBQN,0.0
limma,top0,GMS,center.mean,0.0
ttest,dlfq,zero,quantiles.robust,0.0
SAM,LFQ,nbavg,sum,0.0
plgem,count,bpca,max,0.0
plgem,count,nbavg,quantiles,0.0
SAM,top0,mice,quantiles.robust,0.0
ROTS,top0,nbavg,sum,0.0
ROTS,top0,mice,vsn,0.0
ROTS,LFQ,MLE,quantiles.robust,0.0
plgem,count,knn,max,0.0
ttest,top3,MinDet,quantiles.robust,0.0
proDA,dlfq,min,max,0.0
ttest,top3,min,quantiles.robust,0.0
limma,LFQ,GMS,lossf,0.0
limma,top3,GMS,center.mean,0.0
proDA,top0,missForest,quantiles,0.0
DEP,dlfq,MLE,vsn,0.0
ttest,top3,MinProb,quantiles.robust,0.0
ttest,dlfq,QRILC,quantiles.robust,0.0
proDA,top0,Impseq,quantiles,0.0
SAM,LFQ,Impseqrob,max,0.0
SAM,top3,mice,quantiles.robust,0.0
limma,top3,MLE,quantiles.robust,0.0
beta_binomial,count,knn,center.mean,0.0
edgeR,count,SeqKNN,MBQN,0.0
DEP,LFQ,zero,max,0.0
proDA,top3,Impseq,max,0.0
beta_binomial,count,MLE,Rlr,0.0
proDA,LFQ,zero,sum,0.0
beta_binomial,count,SeqKNN,quantiles,0.0
DEqMS,top3,MLE,quantiles.robust,0.0
SAM,LFQ,MLE,center.mean,0.0
beta_binomial,count,Impseqrob,quantiles,0.0
beta_binomial,count,MLE,No_norm,0.0
ttest,LFQ,MLE,quantiles.robust,0.0
proDA,top0,SeqKNN,quantiles,0.0
ROTS,LFQ,GMS,No_norm,0.0
SAM,dlfq,QRILC,quantiles.robust,0.0
SAM,top3,knn,quantiles.robust,0.0
SAM,LFQ,MLE,Rlr,0.0
ANOVA,LFQ,knn,quantiles.robust,0.0
edgeR,count,Impseq,MBQN,0.0
limma,top0,MLE,quantiles.robust,0.0
proDA,top0,MinDet,quantiles,0.0
ANOVA,LFQ,zero,TIC,0.0
beta_binomial,count,MLE,TIC,0.0
ANOVA,LFQ,zero,center.mean,0.0
beta_binomial,count,MinDet,MBQN,0.0
ttest,dlfq,MLE,quantiles.robust,0.0
ttest,top0,knn,quantiles.robust,0.0
DEqMS,dlfq,MLE,vsn,0.0
ROTS,LFQ,min,max,0.0
edgeR,count,bpca,MBQN,0.0
ANOVA,dlfq,MLE,quantiles.robust,0.0
plgem,count,knn,sum,0.0
proDA,top0,nbavg,center.mean,0.0
beta_binomial,count,MinProb,MBQN,0.0
beta_binomial,count,MLE,lossf,0.0
ROTS,top0,QRILC,quantiles.robust,0.0
ROTS,top0,min,quantiles.robust,0.0
ANOVA,LFQ,zero,center.median,0.0
beta_binomial,count,MLE,quantiles,0.0
proDA,top0,nbavg,center.median,0.0
SAM,top0,MinProb,quantiles.robust,0.0
proDA,top0,knn,quantiles,0.0
SAM,dlfq,MinDet,TIC,0.0
SAM,top3,min,quantiles.robust,0.0
beta_binomial,count,mice,MBQN,0.0
ANOVA,dlfq,missForest,quantiles.robust,0.0
DEqMS,top3,GMS,Rlr,0.0
DEqMS,top3,GMS,lossf,0.0
ANOVA,top3,MLE,quantiles.robust,0.0
ttest,top3,QRILC,quantiles.robust,0.0
proDA,dlfq,QRILC,quantiles.robust,0.0
ROTS,LFQ,MinDet,quantiles.robust,0.0
DEP,top3,GMS,Rlr,0.0
plgem,count,Impseqrob,max,0.0
proDA,top0,MinProb,quantiles,0.0
DEP,top3,GMS,lossf,0.0
ttest,top0,SeqKNN,quantiles.robust,0.0
DEP,LFQ,SeqKNN,quantiles.robust,0.0
ANOVA,LFQ,No_MVI,quantiles.robust,0.0
beta_binomial,count,missForest,MBQN,0.0
DEqMS,LFQ,knn,sum,0.0
DEP,dlfq,GMS,center.mean,0.0
plgem,count,mice,max,0.0
ROTS,dlfq,MLE,quantiles.robust,0.0
SAM,top3,MinProb,quantiles.robust,0.0
DEP,dlfq,nbavg,quantiles.robust,0.0
SAM,LFQ,MLE,MBQN,0.0
ROTS,top3,nbavg,sum,0.0
beta_binomial,count,MLE,MBQN,0.0
ttest,dlfq,SeqKNN,quantiles.robust,0.0
ttest,top0,mice,quantiles.robust,0.0
beta_binomial,count,Impseqrob,MBQN,0.0
DEP,LFQ,nbavg,quantiles.robust,0.0
ttest,top3,MLE,quantiles.robust,0.0
ROTS,dlfq,zero,sum,0.0
ttest,top0,min,quantiles.robust,0.0
ROTS,dlfq,MLE,vsn,0.0
ROTS,LFQ,mice,quantiles.robust,0.0
SAM,LFQ,No_MVI,sum,0.0
limma,top0,GMS,No_norm,0.0
SAM,top0,QRILC,quantiles.robust,0.0
DEP,LFQ,zero,sum,0.0
DEqMS,LFQ,mice,sum,0.0
beta_binomial,count,MLE,center.median,0.0
ROTS,LFQ,Impseq,quantiles.robust,0.0
proDA,dlfq,SeqKNN,quantiles.robust,0.0
proDA,top3,SeqKNN,max,0.0
ttest,top3,zero,quantiles.robust,0.0
ttest,top0,MinDet,quantiles.robust,0.0
DEqMS,top3,MinProb,sum,0.0
ttest,top0,MinProb,quantiles.robust,0.0
DEP,dlfq,MinDet,quantiles.robust,0.0
beta_binomial,count,Impseq,MBQN,0.0
DEP,LFQ,zero,quantiles.robust,0.0
ROTS,top3,bpca,sum,0.0
DEqMS,top3,MinDet,sum,0.0
SAM,LFQ,missForest,quantiles.robust,0.0
DEqMS,top3,min,div.median,0.0
ROTS,top3,MinDet,sum,0.0
proDA,top0,QRILC,quantiles,0.0
ttest,dlfq,MLE,vsn,0.0
ANOVA,top0,zero,quantiles.robust,0.0
ttest,top0,QRILC,quantiles.robust,0.0
limma,LFQ,Impseq,quantiles.robust,0.0
ANOVA,LFQ,mice,quantiles.robust,0.0
beta_binomial,count,SeqKNN,MBQN,0.0
ROTS,top0,MinDet,sum,0.0
DEqMS,top0,MinProb,sum,0.0
proDA,top3,min,No_norm,0.0
DEqMS,top0,min,vsn,0.0
proDA,top0,mice,quantiles,0.0
ttest,top0,zero,quantiles.robust,0.0
SAM,LFQ,MLE,No_norm,0.0
DEP,LFQ,GMS,Rlr,0.0
ROTS,top0,MinProb,sum,0.0
beta_binomial,count,bpca,MBQN,0.0
DEqMS,top0,MinDet,sum,0.0
ROTS,top0,GMS,TIC,0.0
ROTS,top0,zero,quantiles.robust,0.0
plgem,count,No_MVI,sum,0.0
ROTS,top0,MLE,quantiles.robust,0.0
plgem,count,zero,sum,0.0
SAM,LFQ,MinProb,sum,0.0
ROTS,top3,zero,quantiles.robust,0.0
proDA,top0,Impseqrob,quantiles,0.0
proDA,top0,min,quantiles,0.0
DEP,dlfq,min,quantiles.robust,0.0
beta_binomial,count,MLE,center.mean,0.0
DEP,top0,GMS,lossf,0.0
ROTS,top3,MinProb,sum,0.0
DEqMS,top3,GMS,center.median,0.0
ROTS,top0,QRILC,sum,0.0
ttest,top0,MLE,quantiles.robust,0.0
beta_binomial,count,MLE,div.median,0.0
plgem,count,QRILC,sum,0.0
ROTS,LFQ,GMS,center.median,0.0
plgem,count,MinProb,sum,0.0
edgeR,count,MLE,div.median,0.0
DEP,top3,GMS,center.median,0.0
ttest,dlfq,GMS,No_norm,0.0
ROTS,dlfq,bpca,quantiles.robust,0.0
SAM,LFQ,knn,sum,0.0
SAM,LFQ,SeqKNN,quantiles.robust,0.0
proDA,LFQ,min,TIC,0.0
DEP,top0,GMS,Rlr,0.0
ROTS,LFQ,GMS,center.mean,0.0
DEqMS,dlfq,GMS,center.mean,0.0
limma,dlfq,bpca,quantiles.robust,0.0
ROTS,top3,MLE,quantiles.robust,0.0
DEP,LFQ,MinDet,quantiles.robust,0.0
DEqMS,top0,GMS,Rlr,0.0
ROTS,top0,min,sum,0.0
proDA,top0,zero,quantiles,0.0
DEP,LFQ,mice,quantiles.robust,0.0
ttest,dlfq,GMS,center.median,0.0
DEqMS,top0,GMS,lossf,0.0
DEP,LFQ,GMS,lossf,0.0
SAM,top0,MLE,quantiles.robust,0.0
ROTS,top3,min,sum,0.0
DEqMS,dlfq,min,div.median,0.0
limma,LFQ,GMS,center.median,0.0
DEP,dlfq,bpca,quantiles.robust,0.0
SAM,LFQ,min,max,0.0
DEqMS,top0,min,div.median,0.0
DEP,top0,GMS,No_norm,0.0
edgeR,count,MLE,vsn,0.0
beta_binomial,count,MLE,vsn,0.0
ROTS,LFQ,bpca,quantiles.robust,0.0
ANOVA,dlfq,zero,quantiles.robust,0.0
DEP,top0,GMS,center.median,0.0
DEqMS,LFQ,min,div.median,0.0
edgeR,count,MLE,div.mean,0.0
SAM,LFQ,No_MVI,max,0.0
proDA,top3,bpca,max,0.0
plgem,count,nbavg,sum,0.0
plgem,count,MinProb,center.median,0.0
ANOVA,dlfq,SeqKNN,quantiles.robust,0.0
plgem,count,MLE,center.mean,0.0
limma,top0,GMS,TIC,0.0
edgeR,count,MLE,max,0.0
beta_binomial,count,MLE,max,0.0
DEqMS,top3,min,div.mean,0.0
limma,LFQ,GMS,No_norm,0.0
ROTS,LFQ,nbavg,sum,0.0
DEP,top3,GMS,center.mean,0.0
beta_binomial,count,MLE,div.mean,0.0
ROTS,LFQ,min,quantiles.robust,0.0
DEqMS,top0,QRILC,sum,0.0
beta_binomial,count,MLE,sum,0.0
DEqMS,dlfq,min,div.mean,0.0
SAM,LFQ,zero,sum,0.0
SAM,LFQ,min,sum,0.0
ROTS,top3,QRILC,sum,0.0
DEqMS,top0,min,max,0.0
DEqMS,top3,min,max,0.0
plgem,count,SeqKNN,max,0.0
ROTS,top3,GMS,TIC,0.0
DEP,LFQ,min,quantiles.robust,0.0
DEqMS,dlfq,bpca,quantiles.robust,0.0
ttest,dlfq,GMS,center.mean,0.0
proDA,LFQ,min,MBQN,0.0
plgem,count,MLE,center.median,0.0
DEqMS,top0,GMS,center.median,0.0
proDA,top3,Impseqrob,max,0.0
ROTS,LFQ,GMS,TIC,0.0
plgem,count,MLE,div.mean,0.0
DEP,top0,GMS,center.mean,0.0
DEqMS,top3,QRILC,sum,0.0
DEqMS,top0,min,div.mean,0.0
ROTS,top0,zero,sum,0.0
DEqMS,LFQ,min,div.mean,0.0
SAM,dlfq,MLE,quantiles.robust,0.0
ROTS,LFQ,SeqKNN,sum,0.0
ROTS,top3,zero,sum,0.0
edgeR,count,QRILC,div.median,0.0
proDA,top3,knn,max,0.0
edgeR,count,zero,div.median,0.0
DEqMS,top3,min,sum,0.0
DEP,LFQ,Impseq,quantiles.robust,0.0
ROTS,dlfq,GMS,MBQN,0.0
DEP,LFQ,bpca,quantiles.robust,0.0
edgeR,count,min,div.median,0.0
DEqMS,top0,min,sum,0.0
ANOVA,LFQ,MLE,quantiles.robust,0.0
plgem,count,min,sum,0.0
edgeR,count,zero,vsn,0.0
proDA,top0,Impseq,max,0.0
ANOVA,top0,zero,vsn,0.0
edgeR,count,knn,div.median,0.0
proDA,top3,QRILC,max,0.0
edgeR,count,nbavg,div.median,0.0
proDA,top0,SeqKNN,max,0.0
edgeR,count,mice,div.median,0.0
SAM,dlfq,zero,MBQN,0.0
ANOVA,LFQ,bpca,quantiles.robust,0.0
DEqMS,LFQ,GMS,lossf,0.0
SAM,LFQ,QRILC,sum,0.0
SAM,top0,min,TIC,0.0
edgeR,count,MinDet,div.median,0.0
edgeR,count,No_MVI,div.median,0.0
proDA,top0,No_MVI,quantiles,0.0
DEqMS,LFQ,GMS,Rlr,0.0
SAM,top3,min,TIC,0.0
proDA,dlfq,SeqKNN,max,0.0
plgem,count,MLE,MBQN,0.0
edgeR,count,MinProb,div.median,0.0
plgem,count,MLE,TIC,0.0
proDA,top0,bpca,max,0.0
proDA,top0,missForest,max,0.0
plgem,count,MLE,vsn,0.0
ROTS,LFQ,zero,quantiles.robust,0.0
limma,LFQ,GMS,center.mean,0.0
proDA,top3,MinDet,max,0.0
DEqMS,top0,GMS,center.mean,0.0
proDA,top3,missForest,max,0.0
plgem,count,MLE,No_norm,0.0
plgem,count,MLE,quantiles,0.0
DEqMS,top3,GMS,center.mean,0.0
ANOVA,LFQ,min,vsn,0.0
beta_binomial,count,knn,div.median,0.0
edgeR,count,Impseqrob,div.median,0.0
plgem,count,MLE,div.median,0.0
edgeR,count,bpca,div.median,0.0
beta_binomial,count,mice,div.median,0.0
edgeR,count,Impseq,div.median,0.0
plgem,count,MLE,lossf,0.0
DEqMS,LFQ,MinDet,sum,0.0
DEqMS,LFQ,MinProb,sum,0.0
proDA,top3,mice,max,0.0
edgeR,count,missForest,div.median,0.0
DEqMS,LFQ,QRILC,sum,0.0
ROTS,top0,GMS,MBQN,0.0
edgeR,count,SeqKNN,div.median,0.0
beta_binomial,count,MinDet,div.median,0.0
beta_binomial,count,MinProb,div.median,0.0
beta_binomial,count,min,div.median,0.0
ANOVA,LFQ,zero,quantiles.robust,0.0
DEqMS,LFQ,min,max,0.0
beta_binomial,count,zero,vsn,0.0
beta_binomial,count,nbavg,div.median,0.0
ROTS,LFQ,knn,sum,0.0
plgem,count,MLE,Rlr,0.0
beta_binomial,count,No_MVI,div.median,0.0
beta_binomial,count,QRILC,div.median,0.0
beta_binomial,count,zero,div.median,0.0
plgem,count,missForest,center.median,0.0
plgem,count,MLE,max,0.0
DEqMS,top3,zero,sum,0.0
DEqMS,LFQ,Impseq,quantiles.robust,0.0
DEqMS,top0,zero,sum,0.0
SAM,top3,zero,vsn,0.0
edgeR,count,QRILC,vsn,0.0
proDA,top0,nbavg,div.median,0.0
SAM,top0,zero,div.median,0.0
SAM,dlfq,MinDet,vsn,0.0
proDA,top3,MinProb,max,0.0
beta_binomial,count,Impseq,div.median,0.0
beta_binomial,count,bpca,div.median,0.0
plgem,count,missForest,max,0.0
SAM,top0,zero,No_norm,0.0
ROTS,LFQ,mice,sum,0.0
ANOVA,dlfq,MLE,div.mean,0.0
SAM,top3,zero,No_norm,0.0
beta_binomial,count,SeqKNN,div.median,0.0
beta_binomial,count,missForest,div.median,0.0
ROTS,top3,GMS,MBQN,0.0
beta_binomial,count,Impseqrob,div.median,0.0
SAM,top3,nbavg,quantiles.robust,0.0
plgem,count,MLE,sum,0.0
beta_binomial,count,QRILC,vsn,0.0
proDA,dlfq,mice,sum,0.0
SAM,top0,zero,vsn,0.0
ANOVA,dlfq,MLE,div.median,0.0
SAM,top3,zero,div.median,0.0
DEqMS,LFQ,min,sum,0.0
ANOVA,LFQ,nbavg,vsn,0.0
proDA,LFQ,nbavg,div.mean,0.0
ANOVA,top3,zero,vsn,0.0
ANOVA,top0,MLE,sum,0.0
SAM,LFQ,MLE,TIC,0.0
ANOVA,top0,MLE,max,0.0
SAM,top3,zero,div.mean,0.0
ANOVA,dlfq,GMS,No_norm,0.0
ROTS,LFQ,MinProb,sum,0.0
DEP,LFQ,GMS,No_norm,0.0
ANOVA,dlfq,zero,div.median,0.0
SAM,top0,zero,TIC,0.0
SAM,top0,zero,div.mean,0.0
ttest,top0,GMS,center.median,0.0
edgeR,count,No_MVI,vsn,0.0
proDA,top0,knn,max,0.0
edgeR,count,nbavg,vsn,0.0
SAM,LFQ,MLE,div.median,0.0
ROTS,LFQ,QRILC,sum,0.0
beta_binomial,count,No_MVI,vsn,0.0
DEqMS,LFQ,zero,sum,0.0
ANOVA,dlfq,GMS,lossf,0.0
ANOVA,dlfq,GMS,Rlr,0.0
ANOVA,dlfq,zero,div.mean,0.0
ROTS,dlfq,GMS,TIC,0.0
ANOVA,dlfq,MLE,sum,0.0
ROTS,LFQ,MinDet,sum,0.0
proDA,top0,mice,max,0.0
ROTS,LFQ,min,sum,0.0
proDA,top0,MinProb,max,0.0
ANOVA,top0,zero,max,0.0
proDA,top0,Impseqrob,max,0.0
beta_binomial,count,nbavg,vsn,0.0
proDA,top0,zero,max,0.0
ANOVA,dlfq,min,vsn,0.0
SAM,LFQ,MLE,vsn,0.0
proDA,top0,MinDet,max,0.0
ANOVA,dlfq,zero,vsn,0.0
ANOVA,top0,MLE,div.median,0.0
ANOVA,dlfq,MLE,max,0.0
SAM,LFQ,MLE,div.mean,0.0
SAM,top3,zero,max,0.0
DEP,LFQ,GMS,center.median,0.0
proDA,dlfq,missForest,max,0.0
ROTS,LFQ,zero,sum,0.0
proDA,top0,QRILC,max,0.0
SAM,top3,QRILC,quantiles.robust,0.0
ANOVA,top0,MLE,div.mean,0.0
ANOVA,LFQ,GMS,Rlr,0.0
SAM,top0,MinDet,div.mean,0.0
SAM,top0,min,vsn,0.0
limma,dlfq,GMS,MBQN,0.0
DEqMS,LFQ,GMS,No_norm,0.0
SAM,dlfq,MinDet,quantiles.robust,0.0
limma,dlfq,GMS,TIC,0.0
ANOVA,LFQ,GMS,lossf,0.0
proDA,dlfq,nbavg,MBQN,0.0
SAM,top0,min,div.median,0.0
ANOVA,top3,min,vsn,0.0
ANOVA,top3,GMS,lossf,0.0
SAM,top3,zero,TIC,0.0
ANOVA,top3,GMS,Rlr,0.0
ANOVA,dlfq,bpca,quantiles.robust,0.0
ttest,dlfq,GMS,lossf,0.0
proDA,top3,nbavg,sum,0.0
SAM,LFQ,MLE,max,0.0
ANOVA,top0,MLE,vsn,0.0
SAM,LFQ,MLE,sum,0.0
SAM,top3,min,div.median,0.0
ttest,dlfq,GMS,Rlr,0.0
proDA,dlfq,zero,max,0.0
SAM,top3,min,vsn,0.0
SAM,LFQ,MinDet,div.median,0.0
ttest,LFQ,Impseq,quantiles.robust,0.0
proDA,top0,nbavg,max,0.0
ROTS,dlfq,Impseqrob,quantiles.robust,0.0
ANOVA,dlfq,nbavg,vsn,0.0
ANOVA,top0,knn,vsn,0.0
ANOVA,LFQ,Impseq,quantiles.robust,0.0
ANOVA,LFQ,zero,vsn,0.0
DEqMS,LFQ,GMS,center.median,0.0
ttest,LFQ,GMS,center.median,0.0
SAM,top3,min,div.mean,0.0
proDA,top3,nbavg,div.mean,0.0
ttest,dlfq,mice,quantiles.robust,0.0
SAM,top0,missForest,quantiles.robust,0.0
SAM,top3,SeqKNN,quantiles.robust,0.0
SAM,dlfq,min,No_norm,0.0
DEP,dlfq,GMS,MBQN,0.0
limma,LFQ,GMS,TIC,0.0
ANOVA,dlfq,QRILC,vsn,0.0
ANOVA,dlfq,Impseqrob,quantiles.robust,0.0
ANOVA,top3,MLE,vsn,0.0
ANOVA,top3,nbavg,vsn,0.0
ANOVA,LFQ,GMS,No_norm,0.0
limma,top3,GMS,TIC,0.0
SAM,LFQ,knn,div.median,0.0
ANOVA,top3,MLE,sum,0.0
proDA,dlfq,knn,max,0.0
DEqMS,LFQ,GMS,center.mean,0.0
ANOVA,top3,MinDet,vsn,0.0
ANOVA,dlfq,MinProb,vsn,0.0
proDA,dlfq,min,MBQN,0.0
plgem,count,MinDet,sum,0.0
ANOVA,dlfq,MinDet,vsn,0.0
SAM,top0,min,div.mean,0.0
ANOVA,top3,QRILC,vsn,0.0
proDA,dlfq,mice,max,0.0
ANOVA,top3,MLE,max,0.0
ANOVA,top3,zero,max,0.0
ANOVA,dlfq,GMS,center.median,0.0
ANOVA,dlfq,GMS,center.mean,0.0
limma,dlfq,Impseqrob,quantiles.robust,0.0
ANOVA,top3,MLE,div.median,0.0
ANOVA,top3,MLE,div.mean,0.0
ANOVA,top0,zero,div.median,0.0
DEqMS,top0,GMS,No_norm,0.0
ANOVA,top3,MinProb,vsn,0.0
DEqMS,dlfq,Impseqrob,quantiles.robust,0.0
ttest,top0,GMS,No_norm,0.0
ANOVA,dlfq,knn,vsn,0.0
proDA,LFQ,mice,sum,0.0
ANOVA,top3,zero,div.median,0.0
ANOVA,LFQ,MLE,sum,0.0
ANOVA,top3,knn,vsn,0.0
SAM,top0,zero,max,0.0
proDA,top0,No_MVI,max,0.0
proDA,LFQ,min,sum,0.0
SAM,top3,zero,quantiles.robust,0.0
proDA,top3,mice,sum,0.0
SAM,LFQ,MinDet,max,0.0
ANOVA,top0,zero,div.mean,0.0
ANOVA,LFQ,MLE,max,0.0
proDA,top0,mice,sum,0.0
ANOVA,LFQ,MLE,div.mean,0.0
proDA,dlfq,MinProb,sum,0.0
ANOVA,top3,zero,div.mean,0.0
proDA,dlfq,MinDet,sum,0.0
SAM,dlfq,min,Rlr,0.0
ttest,LFQ,No_MVI,quantiles.robust,0.0
ANOVA,LFQ,MLE,div.median,0.0
limma,dlfq,GMS,vsn,0.0
SAM,dlfq,zero,No_norm,0.0
ANOVA,LFQ,zero,div.median,0.0
SAM,dlfq,GMS,center.median,0.0
ANOVA,dlfq,zero,max,0.0
limma,dlfq,GMS,max,0.0
SAM,top3,GMS,center.median,0.0
limma,dlfq,GMS,sum,0.0
SAM,top3,min,max,0.0
