"protein","logFC","pvalue","adj.pvalue","contrast","organism","label","TlogFC"
"sp|P61313|RL15_HUMAN","sp|P61313|RL15_HUMAN","-0.0345307022588912","0.578813939867239","0.634721583064887","conditionB-conditionA","HUMAN","0","0"
"sp|Q5SW79|CE170_HUMAN","sp|Q5SW79|CE170_HUMAN","-0.0319982912733749","0.579042854353768","0.634936155527436","conditionB-conditionA","HUMAN","0","0"
"sp|P01591|IGJ_HUMAN","sp|P01591|IGJ_HUMAN","0.0381870258175834","0.579508492776259","0.635553255118472","conditionB-conditionA","HUMAN","0","0"
"sp|P17980|PRS6A_HUMAN","sp|P17980|PRS6A_HUMAN","-0.0331923703856525","0.579899941429129","0.635997699827487","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BTY2|FUCO2_HUMAN","sp|Q9BTY2|FUCO2_HUMAN","-0.0379183548492268","0.580008297540023","0.636097056117755","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y5S1|TRPV2_HUMAN","sp|Q9Y5S1|TRPV2_HUMAN","0.0369937783502436","0.58098545490043","0.637429589608001","conditionB-conditionA","HUMAN","0","0"
"sp|P30405|PPIF_HUMAN","sp|P30405|PPIF_HUMAN","-0.0334583699612807","0.581021573604061","0.637429589608001","conditionB-conditionA","HUMAN","0","0"
"sp|Q96CW5|GCP3_HUMAN","sp|Q96CW5|GCP3_HUMAN","-0.0322274907741225","0.58113578680203","0.637429589608001","conditionB-conditionA","HUMAN","0","0"
"sp|Q14781|CBX2_HUMAN","sp|Q14781|CBX2_HUMAN","-0.0367625982371678","0.581270987895353","0.637497127097219","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NB16|MLKL_HUMAN","sp|Q8NB16|MLKL_HUMAN","0.0516080464908475","0.581284166341273","0.637497127097219","conditionB-conditionA","HUMAN","0","0"
"sp|P43357|MAGA3_HUMAN","sp|P43357|MAGA3_HUMAN","0.0387729194514694","0.581327118313159","0.637497127097219","conditionB-conditionA","HUMAN","0","0"
"sp|Q15048|LRC14_HUMAN","sp|Q15048|LRC14_HUMAN","0.0401496391619123","0.581678055447091","0.637883488452258","conditionB-conditionA","HUMAN","0","0"
"sp|O15047|SET1A_HUMAN","sp|O15047|SET1A_HUMAN","-0.0335343937225741","0.582200312377977","0.638384650735294","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y276|BCS1_HUMAN","sp|Q9Y276|BCS1_HUMAN","-0.0336337408710516","0.582468274111675","0.638713383113153","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NBX0|SCPDL_HUMAN","sp|Q8NBX0|SCPDL_HUMAN","-0.0340421044935582","0.582580046856697","0.638754881690788","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N0Y2|ZN444_HUMAN","sp|Q8N0Y2|ZN444_HUMAN","-0.0363636178906148","0.582883639203436","0.638911220856782","conditionB-conditionA","HUMAN","0","0"
"sp|P05986|KAPC_YEAST","sp|P05986|KAPC_YEAST","0.0608397593254288","0.583581608746583","0.640027557698932","conditionB-conditionA","YEAST","1","-1"
"sp|Q9H6D7|HAUS4_HUMAN","sp|Q9H6D7|HAUS4_HUMAN","0.035856283419994","0.583603572823116","0.640027557698932","conditionB-conditionA","HUMAN","0","0"
"sp|Q9P2R6|RERE_HUMAN","sp|Q9P2R6|RERE_HUMAN","-0.0344788554347879","0.58369923857868","0.640151515151515","conditionB-conditionA","HUMAN","0","0"
"sp|P11279|LAMP1_HUMAN","sp|P11279|LAMP1_HUMAN","0.0355770378394844","0.583717786021085","0.640151515151515","conditionB-conditionA","HUMAN","0","0"
"sp|Q32MK0|MYLK3_HUMAN","sp|Q32MK0|MYLK3_HUMAN","0.0384702299242008","0.58376317844592","0.640151515151515","conditionB-conditionA","HUMAN","0","0"
"sp|Q13190|STX5_HUMAN","sp|Q13190|STX5_HUMAN","-0.035406121341639","0.584528016399844","0.64128314013543","conditionB-conditionA","HUMAN","0","0"
"sp|Q06203|PUR1_HUMAN","sp|Q06203|PUR1_HUMAN","-0.0323363154480187","0.584840394377196","0.641611200367225","conditionB-conditionA","HUMAN","0","0"
"sp|Q9HD40|SPCS_HUMAN","sp|Q9HD40|SPCS_HUMAN","-0.0391626914194934","0.585199140960562","0.641939185312679","conditionB-conditionA","HUMAN","0","0"
"sp|O95239|KIF4A_HUMAN","sp|O95239|KIF4A_HUMAN","-0.0312820167540906","0.585724814525576","0.642406515255793","conditionB-conditionA","HUMAN","0","0"
"sp|Q5T8D3|ACBD5_HUMAN","sp|Q5T8D3|ACBD5_HUMAN","0.0337371278663117","0.585731159703241","0.642406515255793","conditionB-conditionA","HUMAN","0","0"
"sp|O60613|SEP15_HUMAN","sp|O60613|SEP15_HUMAN","-0.0348326738659299","0.585963978914486","0.642406515255793","conditionB-conditionA","HUMAN","0","0"
"sp|Q96JP5|ZFP91_HUMAN","sp|Q96JP5|ZFP91_HUMAN","-0.0348336422539397","0.586283678250683","0.642791604541805","conditionB-conditionA","HUMAN","0","0"
"sp|P40692|MLH1_HUMAN","sp|P40692|MLH1_HUMAN","-0.0324408864999235","0.586576532604451","0.64291446915845","conditionB-conditionA","HUMAN","0","0"
"sp|Q96DV4|RM38_HUMAN","sp|Q96DV4|RM38_HUMAN","-0.0337694100341324","0.586670245997657","0.64291446915845","conditionB-conditionA","HUMAN","0","0"
"sp|Q8IZ40|RCOR2_HUMAN","sp|Q8IZ40|RCOR2_HUMAN","-0.0341360820371328","0.586760542756736","0.64291446915845","conditionB-conditionA","HUMAN","0","0"
"sp|O60832|DKC1_HUMAN","sp|O60832|DKC1_HUMAN","-0.0313728734936696","0.586907458024209","0.643242003897742","conditionB-conditionA","HUMAN","0","0"
"sp|Q6GQQ9|OTU7B_HUMAN","sp|Q6GQQ9|OTU7B_HUMAN","-0.0349955663251666","0.586927957828973","0.643282897753324","conditionB-conditionA","HUMAN","0","0"
"sp|Q8IXB1|DJC10_HUMAN","sp|Q8IXB1|DJC10_HUMAN","-0.0335933371375265","0.587169562670832","0.64378223495702","conditionB-conditionA","HUMAN","0","0"
"sp|Q8TD19|NEK9_HUMAN","sp|Q8TD19|NEK9_HUMAN","-0.031968942737473","0.587216419367435","0.643790100824931","conditionB-conditionA","HUMAN","0","0"
"sp|P32119|PRDX2_HUMAN","sp|P32119|PRDX2_HUMAN","-0.0318452567680083","0.587352596641937","0.643790100824931","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y5P4|CERT_HUMAN","sp|Q9Y5P4|CERT_HUMAN","-0.0327421192232276","0.587440452948067","0.643790100824931","conditionB-conditionA","HUMAN","0","0"
"sp|Q5BJH7|YIF1B_HUMAN","sp|Q5BJH7|YIF1B_HUMAN","-0.0413982175986387","0.587710367044123","0.643986254295533","conditionB-conditionA","HUMAN","0","0"
"sp|P54886|P5CS_HUMAN","sp|P54886|P5CS_HUMAN","-0.0319488878993628","0.587729402577118","0.643986254295533","conditionB-conditionA","HUMAN","0","0"
"sp|Q5VUJ9|DRC8_HUMAN","sp|Q5VUJ9|DRC8_HUMAN","-0.0428490161537063","0.587761616556033","0.644010535959688","conditionB-conditionA","HUMAN","0","0"
"sp|Q96CN7|ISOC1_HUMAN","sp|Q96CN7|ISOC1_HUMAN","-0.0331143230447513","0.587826044513862","0.644010535959688","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NVP2|ASF1B_HUMAN","sp|Q9NVP2|ASF1B_HUMAN","0.0343679359587838","0.588145743850059","0.644149301580032","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N4W9|ZN808_HUMAN;sp|Q8N823|ZN611_HUMAN","sp|Q8N4W9|ZN808_HUMAN;sp|Q8N823|ZN611_HUMAN","-0.0458742771643559","0.588165267473643","0.644149301580032","conditionB-conditionA","HUMAN","0","0"
"sp|Q6PD74|AAGAB_HUMAN","sp|Q6PD74|AAGAB_HUMAN","-0.0351198279571427","0.588500097618118","0.644304522037779","conditionB-conditionA","HUMAN","0","0"
"sp|Q12315|GLE1_YEAST","sp|Q12315|GLE1_YEAST","-0.0588998470670461","0.588665072237407","0.644516941391941","conditionB-conditionA","YEAST","1","-1"
"sp|Q9NRX4|PHP14_HUMAN","sp|Q9NRX4|PHP14_HUMAN","-0.0360872629074986","0.588867629832097","0.644729312120865","conditionB-conditionA","HUMAN","0","0"
"sp|P78395|PRAME_HUMAN","sp|P78395|PRAME_HUMAN","-0.0322582215535867","0.589021378367825","0.64482719157702","conditionB-conditionA","HUMAN","0","0"
"sp|Q12996|CSTF3_HUMAN","sp|Q12996|CSTF3_HUMAN","-0.0313684896198243","0.589201483795392","0.644965675057208","conditionB-conditionA","HUMAN","0","0"
"sp|Q5TC82|RC3H1_HUMAN","sp|Q5TC82|RC3H1_HUMAN","-0.0349938787736601","0.589222959781335","0.644965675057208","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UHF1|EGFL7_HUMAN","sp|Q9UHF1|EGFL7_HUMAN","0.0432148792248039","0.589467493166732","0.645120695572589","conditionB-conditionA","HUMAN","0","0"
"sp|O60716|CTND1_HUMAN","sp|O60716|CTND1_HUMAN","-0.0316931205752873","0.589605134713003","0.645201875786343","conditionB-conditionA","HUMAN","0","0"
"sp|Q7L9L4|MOB1B_HUMAN","sp|Q7L9L4|MOB1B_HUMAN","-0.0326860855875513","0.589687133932058","0.645201875786343","conditionB-conditionA","HUMAN","0","0"
"sp|P10809|CH60_HUMAN","sp|P10809|CH60_HUMAN","0.0361968996628939","0.589967786021085","0.645283018867924","conditionB-conditionA","HUMAN","0","0"
"sp|Q86W42|THOC6_HUMAN","sp|Q86W42|THOC6_HUMAN","-0.0312761049826982","0.590036606794221","0.645283018867924","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UBP0|SPAST_HUMAN","sp|Q9UBP0|SPAST_HUMAN","-0.033510498480581","0.590408531823506","0.645552252458267","conditionB-conditionA","HUMAN","0","0"
"sp|Q12124|MED2_YEAST","sp|Q12124|MED2_YEAST","0.075822763373707","0.590489066770793","0.6455927746656","conditionB-conditionA","YEAST","1","-1"
"sp|Q9Y3B9|RRP15_HUMAN","sp|Q9Y3B9|RRP15_HUMAN","-0.035737539449217","0.590928348301445","0.64603337905807","conditionB-conditionA","HUMAN","0","0"
"sp|P08236|BGLR_HUMAN","sp|P08236|BGLR_HUMAN","0.0460569013790701","0.591068918391253","0.646245285175449","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NPA3|M1IP1_HUMAN","sp|Q9NPA3|M1IP1_HUMAN","-0.0322315084498239","0.591331511128465","0.646423674588665","conditionB-conditionA","HUMAN","0","0"
"sp|Q8WZ73|RFFL_HUMAN","sp|Q8WZ73|RFFL_HUMAN","-0.0471129522124318","0.591346641936743","0.646423674588665","conditionB-conditionA","HUMAN","0","0"
"sp|O14817|TSN4_HUMAN","sp|O14817|TSN4_HUMAN","-0.0427352820994393","0.591405212807497","0.646423674588665","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BRQ8|FSP1_HUMAN","sp|Q9BRQ8|FSP1_HUMAN","-0.0347181757202861","0.59151552128075","0.64652119273392","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UI26|IPO11_HUMAN","sp|Q9UI26|IPO11_HUMAN","-0.0306475650454239","0.591555056618508","0.646561571852867","conditionB-conditionA","HUMAN","0","0"
"sp|O15049|N4BP3_HUMAN","sp|O15049|N4BP3_HUMAN","0.0467638272497446","0.592047051932839","0.647401484865791","conditionB-conditionA","HUMAN","0","0"
"sp|Q13347|EIF3I_HUMAN","sp|Q13347|EIF3I_HUMAN","-0.0321631546093926","0.592130515423663","0.647441754225674","conditionB-conditionA","HUMAN","0","0"
"sp|Q8TD31|CCHCR_HUMAN","sp|Q8TD31|CCHCR_HUMAN","-0.0414424785783014","0.592734283483014","0.6480360812971","conditionB-conditionA","HUMAN","0","0"
"sp|P08575|PTPRC_HUMAN","sp|P08575|PTPRC_HUMAN","-0.0311616930044636","0.592735747754783","0.6480360812971","conditionB-conditionA","HUMAN","0","0"
"sp|Q9C0B1|FTO_HUMAN","sp|Q9C0B1|FTO_HUMAN","-0.0347652500851705","0.593515228426396","0.649046694828177","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N5C6|SRBD1_HUMAN","sp|Q8N5C6|SRBD1_HUMAN","0.0403889640933439","0.593727059742288","0.649086757990868","conditionB-conditionA","HUMAN","0","0"
"sp|Q13352|CENPR_HUMAN","sp|Q13352|CENPR_HUMAN","0.0352147724215399","0.593982819211246","0.649583380892592","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H1H9|KI13A_HUMAN","sp|Q9H1H9|KI13A_HUMAN","0.0358396226893358","0.594150234283483","0.649646280237335","conditionB-conditionA","HUMAN","0","0"
"sp|Q92769|HDAC2_HUMAN","sp|Q92769|HDAC2_HUMAN","-0.0309371879468276","0.59419221007419","0.649646280237335","conditionB-conditionA","HUMAN","0","0"
"sp|Q0VG06|FP100_HUMAN","sp|Q0VG06|FP100_HUMAN","0.0376379136240672","0.594230769230769","0.649646280237335","conditionB-conditionA","HUMAN","0","0"
"sp|P20618|PSB1_HUMAN","sp|P20618|PSB1_HUMAN","-0.030353463620397","0.594474814525576","0.650142612664005","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UH65|SWP70_HUMAN","sp|Q9UH65|SWP70_HUMAN","-0.035747011443215","0.594934595860992","0.650507585262918","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y291|RT33_HUMAN","sp|Q9Y291|RT33_HUMAN","0.0357250678968555","0.595160093713393","0.650507585262918","conditionB-conditionA","HUMAN","0","0"
"sp|Q15019|SEPT2_HUMAN","sp|Q15019|SEPT2_HUMAN","-0.0313591797002069","0.595360210855135","0.650644315201277","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UBV8|PEF1_HUMAN","sp|Q9UBV8|PEF1_HUMAN","-0.0351136073539138","0.595365091761031","0.650644315201277","conditionB-conditionA","HUMAN","0","0"
"sp|Q96Q11|TRNT1_HUMAN","sp|Q96Q11|TRNT1_HUMAN","-0.0312223114032424","0.595590101522843","0.650855188141391","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NZJ4|SACS_HUMAN","sp|Q9NZJ4|SACS_HUMAN","-0.0331542345030389","0.596211440843421","0.651408049253221","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UJX2|CDC23_HUMAN","sp|Q9UJX2|CDC23_HUMAN","-0.0313157992565003","0.596487212026552","0.651601504616437","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NXR5|ANR10_HUMAN","sp|Q9NXR5|ANR10_HUMAN","-0.0440575858573515","0.596513568918391","0.651601504616437","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y3E1|HDGR3_HUMAN","sp|Q9Y3E1|HDGR3_HUMAN","0.0352041109598247","0.596663412729403","0.651623931623932","conditionB-conditionA","HUMAN","0","0"
"sp|O43402|EMC8_HUMAN","sp|O43402|EMC8_HUMAN","-0.0333373740207783","0.596665853182351","0.651623931623932","conditionB-conditionA","HUMAN","0","0"
"sp|P27448|MARK3_HUMAN","sp|P27448|MARK3_HUMAN","0.0339123991402293","0.596829851620461","0.651777575205105","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BQG0|MBB1A_HUMAN","sp|Q9BQG0|MBB1A_HUMAN","-0.0304731080287191","0.596998730964467","0.651817249629714","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UP83|COG5_HUMAN","sp|Q9UP83|COG5_HUMAN","-0.0326572714860216","0.597073408824678","0.65194125014232","conditionB-conditionA","HUMAN","0","0"
"sp|Q9HAV4|XPO5_HUMAN","sp|Q9HAV4|XPO5_HUMAN","-0.0300921885435024","0.597291097227645","0.65194125014232","conditionB-conditionA","HUMAN","0","0"
"sp|Q96QG7|MTMR9_HUMAN","sp|Q96QG7|MTMR9_HUMAN","-0.0390553761133301","0.597340394377196","0.65194125014232","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NBJ9|SIDT2_HUMAN","sp|Q8NBJ9|SIDT2_HUMAN","-0.0362076740539461","0.597434595860992","0.65194125014232","conditionB-conditionA","HUMAN","0","0"
"sp|Q96JB2|COG3_HUMAN","sp|Q96JB2|COG3_HUMAN","-0.0321400691553428","0.597490238188208","0.65194125014232","conditionB-conditionA","HUMAN","0","0"
"sp|O43395|PRPF3_HUMAN","sp|O43395|PRPF3_HUMAN","0.0314629272376408","0.597606891839125","0.65194125014232","conditionB-conditionA","HUMAN","0","0"
"sp|P46019|KPB2_HUMAN","sp|P46019|KPB2_HUMAN","0.0321309875634999","0.59816966028895","0.652607012750455","conditionB-conditionA","HUMAN","0","0"
"sp|O95707|RPP29_HUMAN","sp|O95707|RPP29_HUMAN","-0.0335135356771517","0.59838442014838","0.652988047808765","conditionB-conditionA","HUMAN","0","0"
"sp|Q86US8|EST1A_HUMAN","sp|Q86US8|EST1A_HUMAN","-0.0316620844618551","0.599171710269426","0.654073736913974","conditionB-conditionA","HUMAN","0","0"
"sp|O75886|STAM2_HUMAN","sp|O75886|STAM2_HUMAN","0.0359883997259924","0.599194162436548","0.654073736913974","conditionB-conditionA","HUMAN","0","0"
"sp|O43414|ERI3_HUMAN","sp|O43414|ERI3_HUMAN","-0.03354396645598","0.599241507223741","0.654073736913974","conditionB-conditionA","HUMAN","0","0"
"sp|Q96PU5|NED4L_HUMAN","sp|Q96PU5|NED4L_HUMAN","-0.0340884583286627","0.599493361967981","0.654226874502219","conditionB-conditionA","HUMAN","0","0"
"sp|P21675|TAF1_HUMAN","sp|P21675|TAF1_HUMAN","-0.0347730243782838","0.599777430691136","0.65448032749602","conditionB-conditionA","HUMAN","0","0"
"sp|Q969R2|OSBP2_HUMAN","sp|Q969R2|OSBP2_HUMAN","0.0366033367156504","0.599859429910191","0.65448032749602","conditionB-conditionA","HUMAN","0","0"
"sp|O60234|GMFG_HUMAN","sp|O60234|GMFG_HUMAN","0.0347803960870596","0.599951679031628","0.65448032749602","conditionB-conditionA","HUMAN","0","0"
"sp|P49754|VPS41_HUMAN","sp|P49754|VPS41_HUMAN","-0.0326476514844014","0.599957536118704","0.65448032749602","conditionB-conditionA","HUMAN","0","0"
"sp|Q96EK4|THA11_HUMAN","sp|Q96EK4|THA11_HUMAN","-0.0430320945041363","0.599967786021085","0.65448032749602","conditionB-conditionA","HUMAN","0","0"
"sp|O00273|DFFA_HUMAN","sp|O00273|DFFA_HUMAN","-0.0307911365898494","0.600120558375634","0.654519613416714","conditionB-conditionA","HUMAN","0","0"
"sp|Q7Z569|BRAP_HUMAN","sp|Q7Z569|BRAP_HUMAN","-0.0309846403010745","0.600329949238579","0.654768671137888","conditionB-conditionA","HUMAN","0","0"
"sp|Q96ME1|FXL18_HUMAN","sp|Q96ME1|FXL18_HUMAN","-0.0320773438469981","0.600377782116361","0.654768671137888","conditionB-conditionA","HUMAN","0","0"
"sp|Q3KRA9|ALKB6_HUMAN","sp|Q3KRA9|ALKB6_HUMAN","-0.0346025160282988","0.600471983600156","0.654807910888838","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NFV4|ABHDB_HUMAN","sp|Q8NFV4|ABHDB_HUMAN","-0.0333714247260826","0.600936157750879","0.655529037390613","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NI51|CTCFL_HUMAN","sp|Q8NI51|CTCFL_HUMAN","0.0350979054160074","0.601462807497071","0.655909090909091","conditionB-conditionA","HUMAN","0","0"
"sp|Q12873|CHD3_HUMAN","sp|Q12873|CHD3_HUMAN","-0.0325771355478874","0.601848887153456","0.656345869787524","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UM13|APC10_HUMAN","sp|Q9UM13|APC10_HUMAN","-0.0318592621930094","0.602237407262788","0.656839354692115","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NS69|TOM22_HUMAN","sp|Q9NS69|TOM22_HUMAN","-0.0303550346811718","0.602912436548223","0.657428441617447","conditionB-conditionA","HUMAN","0","0"
"sp|Q13043|STK4_HUMAN","sp|Q13043|STK4_HUMAN","0.030808787121666","0.60303006638032","0.657428441617447","conditionB-conditionA","HUMAN","0","0"
"sp|Q92610|ZN592_HUMAN","sp|Q92610|ZN592_HUMAN","-0.0306449377225029","0.603213588442015","0.657751277683135","conditionB-conditionA","HUMAN","0","0"
"sp|P12757|SKIL_HUMAN","sp|P12757|SKIL_HUMAN","0.0333832342716853","0.60366165560328","0.658453502895424","conditionB-conditionA","HUMAN","0","0"
"sp|O95382|M3K6_HUMAN","sp|O95382|M3K6_HUMAN","0.0425039442203694","0.603719250292854","0.658453502895424","conditionB-conditionA","HUMAN","0","0"
"sp|Q7Z6K1|THAP5_HUMAN","sp|Q7Z6K1|THAP5_HUMAN","0.148207519829743","0.604332780163998","0.659059945504087","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BVW5|TIPIN_HUMAN","sp|Q9BVW5|TIPIN_HUMAN","-0.0325344183125793","0.604503611870363","0.659382449767283","conditionB-conditionA","HUMAN","0","0"
"sp|P21964|COMT_HUMAN","sp|P21964|COMT_HUMAN","0.0303645690537238","0.604645158141351","0.659421112372304","conditionB-conditionA","HUMAN","0","0"
"sp|Q68CQ4|UTP25_HUMAN","sp|Q68CQ4|UTP25_HUMAN","-0.0296298523129082","0.604833073018352","0.659686755192373","conditionB-conditionA","HUMAN","0","0"
"sp|O43805|SSNA1_HUMAN","sp|O43805|SSNA1_HUMAN","-0.0371986658205756","0.605311401796173","0.659952337721289","conditionB-conditionA","HUMAN","0","0"
"sp|P31930|QCR1_HUMAN","sp|P31930|QCR1_HUMAN","-0.0298133529292386","0.605501757126123","0.660070310728056","conditionB-conditionA","HUMAN","0","0"
"sp|O00217|NDUS8_HUMAN","sp|O00217|NDUS8_HUMAN","-0.0322899252636191","0.605525673565014","0.660070310728056","conditionB-conditionA","HUMAN","0","0"
"sp|Q6ZRI6|CO039_HUMAN","sp|Q6ZRI6|CO039_HUMAN","-0.0358162135674043","0.6056062085123","0.660070310728056","conditionB-conditionA","HUMAN","0","0"
"sp|Q86V97|KBTB6_HUMAN;sp|Q8WVZ9|KBTB7_HUMAN","sp|Q86V97|KBTB6_HUMAN;sp|Q8WVZ9|KBTB7_HUMAN","0.0459345951873837","0.605640374853573","0.660070310728056","conditionB-conditionA","HUMAN","0","0"
"sp|P12980|LYL1_HUMAN","sp|P12980|LYL1_HUMAN","-0.0325042192418348","0.605700409996095","0.660070310728056","conditionB-conditionA","HUMAN","0","0"
"sp|Q7Z2E3|APTX_HUMAN","sp|Q7Z2E3|APTX_HUMAN","-0.0349516890066344","0.60574482623975","0.660070310728056","conditionB-conditionA","HUMAN","0","0"
"sp|P62277|RS13_HUMAN","sp|P62277|RS13_HUMAN","0.032331680417915","0.606230476376415","0.660430839002268","conditionB-conditionA","HUMAN","0","0"
"sp|Q32P44|EMAL3_HUMAN","sp|Q32P44|EMAL3_HUMAN","-0.0313921398821897","0.606253416634127","0.660430839002268","conditionB-conditionA","HUMAN","0","0"
"sp|Q8TB03|CX038_HUMAN","sp|Q8TB03|CX038_HUMAN","-0.0349627303829436","0.606570187426786","0.660696066205646","conditionB-conditionA","HUMAN","0","0"
"sp|Q14156|EFR3A_HUMAN","sp|Q14156|EFR3A_HUMAN","0.033488108116039","0.607453631393987","0.661698027658127","conditionB-conditionA","HUMAN","0","0"
"sp|Q02252|MMSA_HUMAN","sp|Q02252|MMSA_HUMAN","0.0402559597341003","0.608152577118313","0.662303071517624","conditionB-conditionA","HUMAN","0","0"
"sp|Q9HBF4|ZFYV1_HUMAN","sp|Q9HBF4|ZFYV1_HUMAN","-0.0421457405340293","0.608416634127294","0.662549575070821","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N465|D2HDH_HUMAN","sp|Q8N465|D2HDH_HUMAN","-0.0372235588524763","0.608468859820383","0.662549575070821","conditionB-conditionA","HUMAN","0","0"
"sp|Q8WU76|SCFD2_HUMAN","sp|Q8WU76|SCFD2_HUMAN","-0.0299748773950963","0.60893937914877","0.663117353874037","conditionB-conditionA","HUMAN","0","0"
"sp|P16591|FER_HUMAN","sp|P16591|FER_HUMAN","-0.0342721308453147","0.609030652089028","0.663117353874037","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NZB2|F120A_HUMAN","sp|Q9NZB2|F120A_HUMAN","-0.0309686576060084","0.609038949629051","0.663117353874037","conditionB-conditionA","HUMAN","0","0"
"sp|P11498|PYC_HUMAN","sp|P11498|PYC_HUMAN","-0.0296778999168588","0.609374267864116","0.663476783691959","conditionB-conditionA","HUMAN","0","0"
"sp|Q5SRE5|NU188_HUMAN","sp|Q5SRE5|NU188_HUMAN","-0.0302276345656178","0.609404041390082","0.663476783691959","conditionB-conditionA","HUMAN","0","0"
"sp|Q16795|NDUA9_HUMAN","sp|Q16795|NDUA9_HUMAN","-0.0297836136278669","0.609585122998829","0.663797984373231","conditionB-conditionA","HUMAN","0","0"
"sp|O00330|ODPX_HUMAN","sp|O00330|ODPX_HUMAN","-0.0334190769141962","0.60970909800859","0.664005887681159","conditionB-conditionA","HUMAN","0","0"
"sp|Q96C86|DCPS_HUMAN","sp|Q96C86|DCPS_HUMAN","-0.0310971332466163","0.610254295197189","0.66449677346315","conditionB-conditionA","HUMAN","0","0"
"sp|Q96KP1|EXOC2_HUMAN","sp|Q96KP1|EXOC2_HUMAN","-0.0295841828316146","0.610414877001171","0.664629315223543","conditionB-conditionA","HUMAN","0","0"
"sp|P61769|B2MG_HUMAN","sp|P61769|B2MG_HUMAN","-0.0308896294178496","0.610440257711831","0.664629315223543","conditionB-conditionA","HUMAN","0","0"
"sp|Q6UB35|C1TM_HUMAN","sp|Q6UB35|C1TM_HUMAN","-0.0308987196707484","0.610789730573995","0.665044698427068","conditionB-conditionA","HUMAN","0","0"
"sp|Q9ULR0|ISY1_HUMAN","sp|Q9ULR0|ISY1_HUMAN","0.0305691681629927","0.610811694650527","0.665044698427068","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NP73|ALG13_HUMAN","sp|Q9NP73|ALG13_HUMAN","-0.0367991362649622","0.610951776649746","0.665252319529305","conditionB-conditionA","HUMAN","0","0"
"sp|Q7L2H7|EIF3M_HUMAN","sp|Q7L2H7|EIF3M_HUMAN","-0.0286607068594726","0.611129441624365","0.665573028623147","conditionB-conditionA","HUMAN","0","0"
"sp|Q99618|CDCA3_HUMAN","sp|Q99618|CDCA3_HUMAN","0.0367166347044421","0.611518937914877","0.665893665158371","conditionB-conditionA","HUMAN","0","0"
"sp|Q6DCA0|AMERL_HUMAN","sp|Q6DCA0|AMERL_HUMAN","0.0369394774235623","0.611591663412729","0.665912689436779","conditionB-conditionA","HUMAN","0","0"
"sp|O00115|DNS2A_HUMAN","sp|O00115|DNS2A_HUMAN","0.0331785285490547","0.611619972666927","0.665912689436779","conditionB-conditionA","HUMAN","0","0"
"sp|P10606|COX5B_HUMAN","sp|P10606|COX5B_HUMAN","0.0310479828094117","0.612315501757126","0.667137849146217","conditionB-conditionA","HUMAN","0","0"
"sp|P54786|ZDS2_YEAST","sp|P54786|ZDS2_YEAST","0.0598292470578787","0.612480476376415","0.667250734795388","conditionB-conditionA","YEAST","1","-1"
"sp|P02100|HBE_HUMAN","sp|P02100|HBE_HUMAN","-0.029360697444627","0.612490726278797","0.667250734795388","conditionB-conditionA","HUMAN","0","0"
"sp|Q14118|DAG1_HUMAN","sp|Q14118|DAG1_HUMAN","-0.0353823468940853","0.612529773525966","0.667250734795388","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NCG7|DGLB_HUMAN","sp|Q8NCG7|DGLB_HUMAN","0.0330031652500828","0.613026161655603","0.667551989150091","conditionB-conditionA","HUMAN","0","0"
"sp|O43818|U3IP2_HUMAN","sp|O43818|U3IP2_HUMAN","-0.0320819857971664","0.61304324482624","0.667551989150091","conditionB-conditionA","HUMAN","0","0"
