"protein","logFC","pvalue","adj.pvalue","contrast","organism","label","TlogFC"
"sp|Q13268|DHRS2_HUMAN","sp|Q13268|DHRS2_HUMAN","-0.0489508554175906","0.470856110894182","0.527719857721084","conditionB-conditionA","HUMAN","0","0"
"sp|A0FGR8|ESYT2_HUMAN","sp|A0FGR8|ESYT2_HUMAN","-0.0455507113816509","0.470887836782507","0.527719857721084","conditionB-conditionA","HUMAN","0","0"
"sp|O15049|N4BP3_HUMAN","sp|O15049|N4BP3_HUMAN","-0.0567050176306356","0.470906384224912","0.527719857721084","conditionB-conditionA","HUMAN","0","0"
"sp|Q15025|TNIP1_HUMAN","sp|Q15025|TNIP1_HUMAN","-0.0510074435456733","0.471057692307692","0.527961736571008","conditionB-conditionA","HUMAN","0","0"
"sp|Q8WY54|PPM1E_HUMAN","sp|Q8WY54|PPM1E_HUMAN","-0.0530787721335813","0.471348594299102","0.528247549019608","conditionB-conditionA","HUMAN","0","0"
"sp|Q9HC07|TM165_HUMAN","sp|Q9HC07|TM165_HUMAN","-0.0507804834335772","0.471387641546271","0.528247549019608","conditionB-conditionA","HUMAN","0","0"
"sp|Q96EK9|KTI12_HUMAN","sp|Q96EK9|KTI12_HUMAN","0.0450632239798772","0.47142717688403","0.528247549019608","conditionB-conditionA","HUMAN","0","0"
"sp|O15541|R113A_HUMAN","sp|O15541|R113A_HUMAN","-0.0458399386444519","0.47152821163608","0.528247549019608","conditionB-conditionA","HUMAN","0","0"
"sp|O00220|TR10A_HUMAN","sp|O00220|TR10A_HUMAN","-0.0582014320468396","0.471583853963296","0.528247549019608","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y388|RBMX2_HUMAN","sp|Q9Y388|RBMX2_HUMAN","-0.0554279726020273","0.471650722374073","0.528247549019608","conditionB-conditionA","HUMAN","0","0"
"sp|Q9ULU4|ZMYD8_HUMAN","sp|Q9ULU4|ZMYD8_HUMAN","-0.0454420792761496","0.471995802420929","0.528672956745497","conditionB-conditionA","HUMAN","0","0"
"sp|Q13423|NNTM_HUMAN","sp|Q13423|NNTM_HUMAN","-0.0438220546933898","0.472338442014838","0.529465817201666","conditionB-conditionA","HUMAN","0","0"
"sp|P08758|ANXA5_HUMAN","sp|P08758|ANXA5_HUMAN","-0.0464431940897381","0.472768937914877","0.530197231410021","conditionB-conditionA","HUMAN","0","0"
"sp|Q15742|NAB2_HUMAN","sp|Q15742|NAB2_HUMAN","0.0485671338003417","0.472975400234283","0.530499755022048","conditionB-conditionA","HUMAN","0","0"
"sp|P34949|MPI_HUMAN","sp|P34949|MPI_HUMAN","-0.0464079548511229","0.473230183522062","0.530798432525104","conditionB-conditionA","HUMAN","0","0"
"sp|P01031|CO5_HUMAN","sp|P01031|CO5_HUMAN","-0.0589740403102947","0.473284361577509","0.530798432525104","conditionB-conditionA","HUMAN","0","0"
"sp|P35241|RADI_HUMAN","sp|P35241|RADI_HUMAN","-0.0431207400634825","0.47343420538852","0.530855883433329","conditionB-conditionA","HUMAN","0","0"
"sp|Q01581|HMCS1_HUMAN","sp|Q01581|HMCS1_HUMAN","-0.0425728973496717","0.473577215931277","0.531035749265426","conditionB-conditionA","HUMAN","0","0"
"sp|Q8WWC4|MAIP1_HUMAN","sp|Q8WWC4|MAIP1_HUMAN","0.0472857119784074","0.473659703240921","0.531093157057167","conditionB-conditionA","HUMAN","0","0"
"sp|Q8IY33|MILK2_HUMAN","sp|Q8IY33|MILK2_HUMAN","-0.0461694013442795","0.473928153065209","0.531452698568107","conditionB-conditionA","HUMAN","0","0"
"sp|Q06323|PSME1_HUMAN","sp|Q06323|PSME1_HUMAN","-0.0436715114948427","0.474042854353768","0.531452698568107","conditionB-conditionA","HUMAN","0","0"
"sp|P30046|DOPD_HUMAN","sp|P30046|DOPD_HUMAN","-0.0444670513701748","0.474185376805935","0.531571218795888","conditionB-conditionA","HUMAN","0","0"
"sp|O43513|MED7_HUMAN","sp|O43513|MED7_HUMAN","-0.0526857182058276","0.474641253416634","0.53205285050159","conditionB-conditionA","HUMAN","0","0"
"sp|P01008|ANT3_HUMAN","sp|P01008|ANT3_HUMAN","-0.0503834824454561","0.474794025771183","0.53205285050159","conditionB-conditionA","HUMAN","0","0"
"sp|P29374|ARI4A_HUMAN","sp|P29374|ARI4A_HUMAN","-0.0488472396463759","0.475157165169856","0.532583445408974","conditionB-conditionA","HUMAN","0","0"
"sp|Q13555|KCC2G_HUMAN","sp|Q13555|KCC2G_HUMAN","-0.0439595552667171","0.475247950019524","0.532583445408974","conditionB-conditionA","HUMAN","0","0"
"sp|P36897|TGFR1_HUMAN","sp|P36897|TGFR1_HUMAN","-0.0490014258224534","0.475311889886763","0.532583445408974","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BX63|FANCJ_HUMAN","sp|Q9BX63|FANCJ_HUMAN","0.0751441782630806","0.475387055837563","0.532583445408974","conditionB-conditionA","HUMAN","0","0"
"sp|P62318|SMD3_HUMAN","sp|P62318|SMD3_HUMAN","-0.0477837392256468","0.475418781725888","0.532583445408974","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BZV1|UBXN6_HUMAN","sp|Q9BZV1|UBXN6_HUMAN","-0.0475806266052086","0.475590589613432","0.532946210268949","conditionB-conditionA","HUMAN","0","0"
"sp|O95292|VAPB_HUMAN","sp|O95292|VAPB_HUMAN","-0.0444190658288832","0.475766790316283","0.533186651998533","conditionB-conditionA","HUMAN","0","0"
"sp|P08621|RU17_HUMAN","sp|P08621|RU17_HUMAN","-0.0433112638278637","0.475836099180008","0.533365925201662","conditionB-conditionA","HUMAN","0","0"
"sp|Q3KQV9|UAP1L_HUMAN","sp|Q3KQV9|UAP1L_HUMAN","-0.0505959560148401","0.476142131979695","0.533728461444458","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BYI3|HYCCI_HUMAN","sp|Q9BYI3|HYCCI_HUMAN","0.0477555372571281","0.476327118313159","0.53402981427175","conditionB-conditionA","HUMAN","0","0"
"sp|P22314|UBA1_HUMAN","sp|P22314|UBA1_HUMAN","-0.0423963992280001","0.476379832096837","0.5341478313989","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UPY5|XCT_HUMAN","sp|Q9UPY5|XCT_HUMAN","0.0501475050857696","0.476866946505271","0.534632299047154","conditionB-conditionA","HUMAN","0","0"
"sp|Q5SXM2|SNPC4_HUMAN","sp|Q5SXM2|SNPC4_HUMAN","0.0485509653214802","0.477516106989457","0.53529986564065","conditionB-conditionA","HUMAN","0","0"
"sp|P17483|HXB4_HUMAN","sp|P17483|HXB4_HUMAN","-0.0538837500212974","0.477753319016009","0.535539814362482","conditionB-conditionA","HUMAN","0","0"
"sp|Q92551|IP6K1_HUMAN","sp|Q92551|IP6K1_HUMAN","-0.0524399935383908","0.47799297149551","0.535657589449261","conditionB-conditionA","HUMAN","0","0"
"sp|Q9P0M9|RM27_HUMAN","sp|Q9P0M9|RM27_HUMAN","-0.0440365547087929","0.478200409996095","0.535893053351239","conditionB-conditionA","HUMAN","0","0"
"sp|Q5TEU4|NDUF5_HUMAN","sp|Q5TEU4|NDUF5_HUMAN","0.0545734568711058","0.478246778602109","0.535893053351239","conditionB-conditionA","HUMAN","0","0"
"sp|P51617|IRAK1_HUMAN","sp|P51617|IRAK1_HUMAN","-0.0436774891157263","0.47866214369387","0.53607177734375","conditionB-conditionA","HUMAN","0","0"
"sp|Q5VYK3|ECM29_HUMAN","sp|Q5VYK3|ECM29_HUMAN","-0.0426368828029187","0.478949629051152","0.536677651653851","conditionB-conditionA","HUMAN","0","0"
"sp|Q8TBX8|PI42C_HUMAN","sp|Q8TBX8|PI42C_HUMAN","-0.0427024086890224","0.479520695041","0.537283378081523","conditionB-conditionA","HUMAN","0","0"
"sp|P09105|HBAT_HUMAN","sp|P09105|HBAT_HUMAN","-0.0443508647999931","0.479556813744631","0.537339841366687","conditionB-conditionA","HUMAN","0","0"
"sp|Q96CB9|NSUN4_HUMAN","sp|Q96CB9|NSUN4_HUMAN","-0.0478193952356651","0.479965833658727","0.537696718311577","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H6E4|CC134_HUMAN","sp|Q9H6E4|CC134_HUMAN","0.0631974205842187","0.479965833658727","0.537696718311577","conditionB-conditionA","HUMAN","0","0"
"sp|Q06830|PRDX1_HUMAN","sp|Q06830|PRDX1_HUMAN","-0.0440943551224109","0.480180105427567","0.537870472008782","conditionB-conditionA","HUMAN","0","0"
"sp|Q96GX5|GWL_HUMAN","sp|Q96GX5|GWL_HUMAN","-0.0465560778712515","0.480291390081999","0.537870472008782","conditionB-conditionA","HUMAN","0","0"
"sp|P49354|FNTA_HUMAN","sp|P49354|FNTA_HUMAN","-0.0476675041896062","0.48054324482624","0.538170731707317","conditionB-conditionA","HUMAN","0","0"
"sp|O75935|DCTN3_HUMAN","sp|O75935|DCTN3_HUMAN","-0.0515991951151182","0.480710659898477","0.538531886355323","conditionB-conditionA","HUMAN","0","0"
"sp|P33993|MCM7_HUMAN","sp|P33993|MCM7_HUMAN","-0.0436205064821884","0.480752147598594","0.538588149231895","conditionB-conditionA","HUMAN","0","0"
"sp|Q96NB1|CEP20_HUMAN","sp|Q96NB1|CEP20_HUMAN","-0.0517249954333074","0.480925419757907","0.538639687957094","conditionB-conditionA","HUMAN","0","0"
"sp|Q96C12|ARMC5_HUMAN","sp|Q96C12|ARMC5_HUMAN","0.0794971202731309","0.480940062475595","0.538639687957094","conditionB-conditionA","HUMAN","0","0"
"sp|P42330|AK1C3_HUMAN","sp|P42330|AK1C3_HUMAN","-0.0496508827520454","0.480998633346349","0.538817794028032","conditionB-conditionA","HUMAN","0","0"
"sp|Q8IZN3|ZDH14_HUMAN","sp|Q8IZN3|ZDH14_HUMAN","-0.0552250886415999","0.481244631003514","0.539112952357743","conditionB-conditionA","HUMAN","0","0"
"sp|P07339|CATD_HUMAN","sp|P07339|CATD_HUMAN","-0.0431590422530057","0.481301737602499","0.539112952357743","conditionB-conditionA","HUMAN","0","0"
"sp|Q15361|TTF1_HUMAN","sp|Q15361|TTF1_HUMAN","-0.0472025649789938","0.48147696212417","0.539164331830917","conditionB-conditionA","HUMAN","0","0"
"sp|Q53T59|H1BP3_HUMAN","sp|Q53T59|H1BP3_HUMAN","-0.0503184121428717","0.481478426395939","0.539164331830917","conditionB-conditionA","HUMAN","0","0"
"sp|P30041|PRDX6_HUMAN","sp|P30041|PRDX6_HUMAN","-0.0440436804549122","0.481892815306521","0.539403166869671","conditionB-conditionA","HUMAN","0","0"
"sp|Q86WN1|FCSD1_HUMAN","sp|Q86WN1|FCSD1_HUMAN","0.0518642635410238","0.482255466614604","0.539641943734015","conditionB-conditionA","HUMAN","0","0"
"sp|O43491|E41L2_HUMAN","sp|O43491|E41L2_HUMAN","-0.0451911770296043","0.482556130417806","0.539941548952752","conditionB-conditionA","HUMAN","0","0"
"sp|O95926|SYF2_HUMAN","sp|O95926|SYF2_HUMAN","0.0484354521260713","0.482766985552519","0.540119323024473","conditionB-conditionA","HUMAN","0","0"
"sp|P55212|CASP6_HUMAN","sp|P55212|CASP6_HUMAN","0.045724709295996","0.482887055837563","0.540357925493061","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N1A6|CD033_HUMAN","sp|Q8N1A6|CD033_HUMAN","-0.0460395571401797","0.482982721593128","0.540474741326841","conditionB-conditionA","HUMAN","0","0"
"sp|Q16513|PKN2_HUMAN","sp|Q16513|PKN2_HUMAN","-0.0451077205700514","0.483105232331121","0.540530671859786","conditionB-conditionA","HUMAN","0","0"
"sp|Q9ULF5|S39AA_HUMAN","sp|Q9ULF5|S39AA_HUMAN","-0.0529039098926045","0.483391253416634","0.540951685529999","conditionB-conditionA","HUMAN","0","0"
"sp|Q96EY4|TMA16_HUMAN","sp|Q96EY4|TMA16_HUMAN","-0.0461874741584243","0.483451776649746","0.541068386468727","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H7Z3|NRDE2_HUMAN","sp|Q9H7Z3|NRDE2_HUMAN","0.0533765059514746","0.483756833268255","0.541306728312447","conditionB-conditionA","HUMAN","0","0"
"sp|Q86UK7|ZN598_HUMAN","sp|Q86UK7|ZN598_HUMAN","-0.043654726599506","0.484091663412729","0.542153284671533","conditionB-conditionA","HUMAN","0","0"
"sp|Q99460|PSMD1_HUMAN","sp|Q99460|PSMD1_HUMAN","-0.0419799699106065","0.484950214759859","0.542780748663102","conditionB-conditionA","HUMAN","0","0"
"sp|Q92844|TANK_HUMAN","sp|Q92844|TANK_HUMAN","-0.0490177981237068","0.485058570870754","0.542780748663102","conditionB-conditionA","HUMAN","0","0"
"sp|Q99598|TSNAX_HUMAN","sp|Q99598|TSNAX_HUMAN","-0.0442704035626527","0.485098106208512","0.542780748663102","conditionB-conditionA","HUMAN","0","0"
"sp|O60645|EXOC3_HUMAN","sp|O60645|EXOC3_HUMAN","-0.0446178362947602","0.48518986723936","0.542780748663102","conditionB-conditionA","HUMAN","0","0"
"sp|Q06580|MLC2_YEAST","sp|Q06580|MLC2_YEAST","-0.0636922730195462","0.48525283092542","0.542780748663102","conditionB-conditionA","YEAST","1","-1"
"sp|Q9UIA9|XPO7_HUMAN","sp|Q9UIA9|XPO7_HUMAN","-0.0417174462954417","0.485359234673955","0.542780748663102","conditionB-conditionA","HUMAN","0","0"
"sp|Q14CW9|AT7L3_HUMAN","sp|Q14CW9|AT7L3_HUMAN","-0.0465576982559242","0.485396329558766","0.542780748663102","conditionB-conditionA","HUMAN","0","0"
"sp|O94822|LTN1_HUMAN","sp|O94822|LTN1_HUMAN","-0.042105571063642","0.485428543537681","0.542780748663102","conditionB-conditionA","HUMAN","0","0"
"sp|O94817|ATG12_HUMAN","sp|O94817|ATG12_HUMAN","-0.0466623915199555","0.485513959390863","0.542836310608822","conditionB-conditionA","HUMAN","0","0"
"sp|O75146|HIP1R_HUMAN","sp|O75146|HIP1R_HUMAN","0.046166201760391","0.485837075361187","0.543438639125152","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UGL1|KDM5B_HUMAN","sp|Q9UGL1|KDM5B_HUMAN","0.0426947854742217","0.486456462319406","0.544040821285384","conditionB-conditionA","HUMAN","0","0"
"sp|Q3MII6|TBC25_HUMAN","sp|Q3MII6|TBC25_HUMAN","0.0579530025068786","0.486760054666146","0.544460641399417","conditionB-conditionA","HUMAN","0","0"
"sp|Q8TAP6|CEP76_HUMAN","sp|Q8TAP6|CEP76_HUMAN","-0.053757775668906","0.487089515814135","0.544935632742288","conditionB-conditionA","HUMAN","0","0"
"sp|P20338|RAB4A_HUMAN","sp|P20338|RAB4A_HUMAN","-0.0463858596557074","0.487139301054276","0.544935632742288","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BSV6|SEN34_HUMAN","sp|Q9BSV6|SEN34_HUMAN","-0.0460813240280711","0.487214467005076","0.545112325440194","conditionB-conditionA","HUMAN","0","0"
"sp|P22695|QCR2_HUMAN","sp|P22695|QCR2_HUMAN","-0.0411946703873305","0.487267668879344","0.545228266148616","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y3C7|MED31_HUMAN","sp|Q9Y3C7|MED31_HUMAN","0.0560821889923062","0.488020792659118","0.546061415220294","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H8K7|PAAT_HUMAN","sp|Q9H8K7|PAAT_HUMAN","0.0587713086846691","0.488113041780554","0.546061415220294","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H2U1|DHX36_HUMAN","sp|Q9H2U1|DHX36_HUMAN","-0.0418040128065993","0.488184303006638","0.546061415220294","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BZD4|NUF2_HUMAN","sp|Q9BZD4|NUF2_HUMAN","-0.0447841943034479","0.488673369777431","0.546596286858391","conditionB-conditionA","HUMAN","0","0"
"sp|Q9GZV4|IF5A2_HUMAN","sp|Q9GZV4|IF5A2_HUMAN","0.0492858392235274","0.488688500585709","0.546596286858391","conditionB-conditionA","HUMAN","0","0"
"sp|Q5XKP0|MIC13_HUMAN","sp|Q5XKP0|MIC13_HUMAN","-0.0519114414226198","0.488871534556814","0.546772628002912","conditionB-conditionA","HUMAN","0","0"
"sp|Q92542|NICA_HUMAN","sp|Q92542|NICA_HUMAN","0.0569018471361034","0.48890179617337","0.546827611306563","conditionB-conditionA","HUMAN","0","0"
"sp|P17844|DDX5_HUMAN","sp|P17844|DDX5_HUMAN","-0.041945184646746","0.489182936352987","0.54724648229015","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N5P1|ZC3H8_HUMAN","sp|Q8N5P1|ZC3H8_HUMAN","0.0550077885485489","0.48944504099961","0.547416929420325","conditionB-conditionA","HUMAN","0","0"
"sp|P51116|FXR2_HUMAN","sp|P51116|FXR2_HUMAN","-0.0449067141947666","0.489467493166732","0.547416929420325","conditionB-conditionA","HUMAN","0","0"
"sp|P62847|RS24_HUMAN","sp|P62847|RS24_HUMAN","-0.0437305695516521","0.489970226474034","0.547835576573299","conditionB-conditionA","HUMAN","0","0"
"sp|O95487|SC24B_HUMAN","sp|O95487|SC24B_HUMAN","-0.0430468372287827","0.490091761030847","0.54795101842871","conditionB-conditionA","HUMAN","0","0"
"sp|P36551|HEM6_HUMAN","sp|P36551|HEM6_HUMAN","-0.0423754679603068","0.490248926200703","0.548121212121212","conditionB-conditionA","HUMAN","0","0"
"sp|O96019|ACL6A_HUMAN","sp|O96019|ACL6A_HUMAN","-0.0415341319889855","0.490309937524405","0.548121212121212","conditionB-conditionA","HUMAN","0","0"
"sp|Q96IX5|ATPMK_HUMAN","sp|Q96IX5|ATPMK_HUMAN","0.0433844920329172","0.490375829754002","0.548175978669252","conditionB-conditionA","HUMAN","0","0"
"sp|P62081|RS7_HUMAN","sp|P62081|RS7_HUMAN","-0.0468903634375408","0.490691624365482","0.548836645661658","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NBT2|SPC24_HUMAN","sp|Q8NBT2|SPC24_HUMAN","0.0422878954575037","0.490822432643499","0.548891312250091","conditionB-conditionA","HUMAN","0","0"
"sp|Q8IX04|UEVLD_HUMAN","sp|Q8IX04|UEVLD_HUMAN","-0.0553637318301377","0.491256345177665","0.549127695662709","conditionB-conditionA","HUMAN","0","0"
"sp|Q53GS7|GLE1_HUMAN","sp|Q53GS7|GLE1_HUMAN","-0.0425416035440787","0.492158336587271","0.549903100775194","conditionB-conditionA","HUMAN","0","0"
"sp|Q7Z6I8|CE024_HUMAN","sp|Q7Z6I8|CE024_HUMAN","0.051558858955838","0.492232038266302","0.549903100775194","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y2X7|GIT1_HUMAN","sp|Q9Y2X7|GIT1_HUMAN","-0.0463130309888395","0.492401405700898","0.55026038512777","conditionB-conditionA","HUMAN","0","0"
"sp|Q6ZN17|LN28B_HUMAN","sp|Q6ZN17|LN28B_HUMAN","-0.0431679714026867","0.492868996485748","0.550914154255963","conditionB-conditionA","HUMAN","0","0"
"sp|Q6ZMS4|ZN852_HUMAN","sp|Q6ZMS4|ZN852_HUMAN","-0.0694021160954392","0.492909019914096","0.550914154255963","conditionB-conditionA","HUMAN","0","0"
"sp|Q9C0C4|SEM4C_HUMAN","sp|Q9C0C4|SEM4C_HUMAN","0.0458961280543413","0.493159898477157","0.551210653753027","conditionB-conditionA","HUMAN","0","0"
"sp|Q9HCD5|NCOA5_HUMAN","sp|Q9HCD5|NCOA5_HUMAN","-0.0424680549025602","0.493920343615775","0.551561365286855","conditionB-conditionA","HUMAN","0","0"
"sp|P47985|UCRI_HUMAN","sp|P47985|UCRI_HUMAN","-0.0427410305978277","0.493932545880515","0.551561365286855","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BT09|CNPY3_HUMAN","sp|Q9BT09|CNPY3_HUMAN","-0.0454934336643174","0.494104353768059","0.551676146677962","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y6J9|TAF6L_HUMAN","sp|Q9Y6J9|TAF6L_HUMAN","-0.0447908863588626","0.494123877391644","0.551730396902226","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NYB0|TE2IP_HUMAN","sp|Q9NYB0|TE2IP_HUMAN","-0.0435321229515289","0.494293732916829","0.552147610405324","conditionB-conditionA","HUMAN","0","0"
"sp|P17612|KAPCA_HUMAN","sp|P17612|KAPCA_HUMAN","-0.0418801266653848","0.494420148379539","0.55218916303822","conditionB-conditionA","HUMAN","0","0"
"sp|Q13033|STRN3_HUMAN","sp|Q13033|STRN3_HUMAN","-0.0425464755402238","0.494458219445529","0.55218916303822","conditionB-conditionA","HUMAN","0","0"
"sp|O43933|PEX1_HUMAN","sp|O43933|PEX1_HUMAN","0.0438553185378527","0.494492873877392","0.55218916303822","conditionB-conditionA","HUMAN","0","0"
"sp|Q86U86|PB1_HUMAN","sp|Q86U86|PB1_HUMAN","-0.0418516325042404","0.49453338539633","0.552243318418188","conditionB-conditionA","HUMAN","0","0"
"sp|Q68D10|SPT2_HUMAN","sp|Q68D10|SPT2_HUMAN","0.0614607873018542","0.495006833268255","0.552863702271629","conditionB-conditionA","HUMAN","0","0"
"sp|P41223|BUD31_HUMAN","sp|P41223|BUD31_HUMAN","-0.0439821914572409","0.495071261226084","0.552863702271629","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NVI1|FANCI_HUMAN","sp|Q9NVI1|FANCI_HUMAN","-0.0413645544335406","0.495193283873487","0.552863702271629","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BV73|CP250_HUMAN","sp|Q9BV73|CP250_HUMAN","0.0435673931564882","0.495248926200703","0.552863702271629","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y5L0|TNPO3_HUMAN","sp|Q9Y5L0|TNPO3_HUMAN","-0.0414648189518534","0.495326044513862","0.552863702271629","conditionB-conditionA","HUMAN","0","0"
"sp|Q15723|ELF2_HUMAN","sp|Q15723|ELF2_HUMAN","-0.0423999025369728","0.495401698555252","0.552863702271629","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UBD5|ORC3_HUMAN","sp|Q9UBD5|ORC3_HUMAN","-0.0437039248050439","0.495463686060133","0.552863702271629","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N5Y2|MS3L1_HUMAN","sp|Q8N5Y2|MS3L1_HUMAN","0.0510759873146398","0.495729207340882","0.553032133365547","conditionB-conditionA","HUMAN","0","0"
"sp|P16383|GCFC2_HUMAN","sp|P16383|GCFC2_HUMAN","-0.0458601021398888","0.495763373682155","0.553032133365547","conditionB-conditionA","HUMAN","0","0"
"sp|O15228|GNPAT_HUMAN","sp|O15228|GNPAT_HUMAN","-0.042375335966387","0.496422295978134","0.553750452953255","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UNM6|PSD13_HUMAN","sp|Q9UNM6|PSD13_HUMAN","-0.0399198315913587","0.496601425224522","0.554045893719807","conditionB-conditionA","HUMAN","0","0"
"sp|O60306|AQR_HUMAN","sp|O60306|AQR_HUMAN","-0.0425188529073104","0.49681813744631","0.554213957981164","conditionB-conditionA","HUMAN","0","0"
"sp|Q969T4|UB2E3_HUMAN","sp|Q969T4|UB2E3_HUMAN","-0.0497346206644345","0.496879148770012","0.554213957981164","conditionB-conditionA","HUMAN","0","0"
"sp|Q7Z460|CLAP1_HUMAN","sp|Q7Z460|CLAP1_HUMAN","-0.0417490117245514","0.496930886372511","0.554235038610039","conditionB-conditionA","HUMAN","0","0"
"sp|Q969V3|NCLN_HUMAN","sp|Q969V3|NCLN_HUMAN","-0.0466458799708018","0.496979695431472","0.554235038610039","conditionB-conditionA","HUMAN","0","0"
"sp|Q5VUA4|ZN318_HUMAN","sp|Q5VUA4|ZN318_HUMAN","-0.0421031528977664","0.49709537290121","0.554235038610039","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BRU9|UTP23_HUMAN","sp|Q9BRU9|UTP23_HUMAN","-0.0438131872961804","0.4970958609918","0.554235038610039","conditionB-conditionA","HUMAN","0","0"
"sp|P60484|PTEN_HUMAN","sp|P60484|PTEN_HUMAN","-0.0601374502016352","0.497103670441234","0.554235038610039","conditionB-conditionA","HUMAN","0","0"
"sp|Q14061|COX17_HUMAN","sp|Q14061|COX17_HUMAN","0.0423676956610457","0.49715931276845","0.554235038610039","conditionB-conditionA","HUMAN","0","0"
"sp|O60427|FADS1_HUMAN","sp|O60427|FADS1_HUMAN","-0.0459957157884059","0.497774306911363","0.555307599517491","conditionB-conditionA","HUMAN","0","0"
"sp|Q9P265|DIP2B_HUMAN","sp|Q9P265|DIP2B_HUMAN","-0.0428355211587679","0.497776747364311","0.555307599517491","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BY44|EIF2A_HUMAN","sp|Q9BY44|EIF2A_HUMAN","-0.0406123603588622","0.497977840687232","0.555481847786757","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N4Y2|EFC4A_HUMAN","sp|Q8N4Y2|EFC4A_HUMAN","-0.0555994292675468","0.498595763373682","0.556319343945972","conditionB-conditionA","HUMAN","0","0"
"sp|Q71RC2|LARP4_HUMAN","sp|Q71RC2|LARP4_HUMAN","-0.0417962700314103","0.498858356110894","0.556734595441939","conditionB-conditionA","HUMAN","0","0"
"sp|Q5D1E8|ZC12A_HUMAN","sp|Q5D1E8|ZC12A_HUMAN","0.0521012370234235","0.499183912534166","0.557142857142857","conditionB-conditionA","HUMAN","0","0"
"sp|O95297|MPZL1_HUMAN","sp|O95297|MPZL1_HUMAN","-0.0506907426463101","0.49934351815697","0.557142857142857","conditionB-conditionA","HUMAN","0","0"
"sp|O14617|AP3D1_HUMAN","sp|O14617|AP3D1_HUMAN","-0.0420386397650034","0.499762299882858","0.557550922020007","conditionB-conditionA","HUMAN","0","0"
"sp|P27707|DCK_HUMAN","sp|P27707|DCK_HUMAN","-0.0412357110976291","0.499793049590004","0.557550922020007","conditionB-conditionA","HUMAN","0","0"
"sp|P53621|COPA_HUMAN","sp|P53621|COPA_HUMAN","-0.0401132535407136","0.500020499804764","0.557717797324979","conditionB-conditionA","HUMAN","0","0"
"sp|Q6P2C8|MED27_HUMAN","sp|Q6P2C8|MED27_HUMAN","-0.0438543697719389","0.500053689964857","0.557717797324979","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BPW8|NIPS1_HUMAN","sp|Q9BPW8|NIPS1_HUMAN","-0.0455182932986862","0.500140081999219","0.557757166947723","conditionB-conditionA","HUMAN","0","0"
"sp|A4D1E9|GTPBA_HUMAN","sp|A4D1E9|GTPBA_HUMAN","0.041975586370679","0.500296759078485","0.557757166947723","conditionB-conditionA","HUMAN","0","0"
"sp|A0JLT2|MED19_HUMAN","sp|A0JLT2|MED19_HUMAN","-0.0465928452180808","0.500371436938696","0.557757166947723","conditionB-conditionA","HUMAN","0","0"
"sp|Q96L73|NSD1_HUMAN","sp|Q96L73|NSD1_HUMAN","0.050484419997268","0.500493947676689","0.557810429965073","conditionB-conditionA","HUMAN","0","0"
"sp|Q99848|EBP2_HUMAN","sp|Q99848|EBP2_HUMAN","-0.0407571212446864","0.500899550956658","0.558224951830443","conditionB-conditionA","HUMAN","0","0"
"sp|O15381|NVL_HUMAN","sp|O15381|NVL_HUMAN","-0.0406008815568644","0.501137251073799","0.558398555087297","conditionB-conditionA","HUMAN","0","0"
"sp|Q96J42|TXD15_HUMAN","sp|Q96J42|TXD15_HUMAN","-0.0827647062536547","0.501393498633346","0.558483754512635","conditionB-conditionA","HUMAN","0","0"
"sp|Q6NYC1|JMJD6_HUMAN","sp|Q6NYC1|JMJD6_HUMAN","-0.0416715153786349","0.501495021475986","0.558483754512635","conditionB-conditionA","HUMAN","0","0"
"sp|P54760|EPHB4_HUMAN","sp|P54760|EPHB4_HUMAN","-0.0449824923039888","0.501511128465443","0.558483754512635","conditionB-conditionA","HUMAN","0","0"
